rtu_name,scans_good,scans_bad,bytes_transmited,bytes_recived,scan_type_command,scan_type_init,scan_type_spont,nro_alertas
TINGOMARIA,137988,87,690860,5293587,3,2,0,0
CALLAHUANCA,191637,324,961410,5324997,3,0,0,0
PACHACHACA,152064,111,761235,2631305,3,65,0,12
ZAPALLAL,236798,680,1187515,2470775,3,0,0,0
CHILCA1,208850,37,1044675,7120743,5,0,0,0
HUACHO,115841,212,581540,6539035,5,0,0,0
VENTANILLA,198645,269,996215,6865214,3,0,0,0
COLCABAMBA,2484034,0,1864086,79912060,3,0,2484007,0
SURIRAY,1205012,0,904668,33727582,3,0,1204985,0
SANNICOLAS,71406,28552,500150,1733404,3,0,0,0
SOCABAYA_N,2031124,0,1524240,64153142,3,0,2031097,0
PARIÑAS,2582803,0,1937948,115927045,5,0,2582774,0
TRUJILLNUEV,147538,2808,760225,10685553,3,0,0,0
TINGOMARIA_N,461804,0,347010,17198706,3,6,461771,0
OROYA_N,1082255,0,812244,30047820,3,0,1082228,0
HUANUCO,217447,534,1092000,3929998,3,108,0,14
HUAYUCACHI,268458,122,1343540,1596133,8,37,0,8
QUENCORO_N,1954418,0,1467656,54293245,5,0,1954389,0
OLLEROS,248683,497,1247880,2780206,6,2,0,0
LANINA_N,2579264,0,1936336,76309595,10,0,2579230,0
YARABAMBA,4037460,0,3029334,203734765,3,0,4037433,0
PARAGSHA2,114599,220,575210,2198584,14,0,0,0
AUCAYACU_N,521600,0,392264,19189632,29,0,521547,0
HUANCAVEL_N,2041267,0,1531900,56641787,4,0,2041239,0
CHAVARRIA,190298,1031,1188583,2682183,3,0,0,0
PUNO_N,368370,1,277504,12111151,5,0,368342,0
JULIACA_N,164625,0,124296,6380867,3,0,164598,0
MARCONA,5625321,0,4220358,209076187,21,0,5625276,0
CARABAYLLO,251968,300,1263595,8146863,35,0,0,0
GUADALUPE_N,1473548,0,1106552,40998487,5,0,1473519,0
PARAGSHA_NVA,185033,384,929180,8918266,4,6,0,0
HUANUCO_N,1376927,0,1033854,37431425,3,0,1376900,0
CARHUAMAYO,159372,196,799030,7367866,9,12,0,5
PIURA2_N,3719328,3,2792270,108077633,68,0,3719239,0
CHIMBOTE1_N,147070,0,110710,8714897,16,3,147027,0
VIZCARRA,55887,53,280000,2837244,3,0,0,0
TINGOM_ETS_N,341456,0,257164,24245786,3,1,341428,0
PLANICIE,205108,287,1028475,6578353,3,0,0,0
DESIERTO,147352,150,737570,4716398,3,0,0,0
MOQUEGUA_N,91417,0,69022,4498747,3,1,91389,0
SANJUAN_N,891892,0,670420,24917070,4,0,891864,0
ICA,157113,146,788620,11703562,15,0,0,0
ZORRITOS_N,1132341,1,852258,31879266,18,15,1132285,10
MOLLEPATA,2174755,0,1631916,62694964,3,0,2174728,0
TALARA N,187687,0,142234,5111135,22,0,187641,0
CARAPONGO,656194,0,492628,32176264,8,2,656160,0
INDUSTRIALES,253185,0,190350,7419384,3,0,253158,0
CHIMBOTENVA_N,641072,0,481722,17593739,9,0,641039,0
INDEPE_N,1374707,1,1031452,109015297,26,0,1374682,0
LA_BREA,730504,0,548634,21144865,3,0,730477,0
ABANCAY,1721525,0,1292442,47542359,3,0,1721498,0
REQUE,1661329,0,1246896,51243535,3,0,1661302,0
CHAVARRIA_N,917823,0,689738,26240562,3,0,917797,0
AMARILIS,75614,0,55734,8465170,3,0,75587,0
PUCALLPA_N,214821,0,162118,44203179,9,1,214787,0
AGUAYTIA_N,156495,0,118282,30108553,7,0,156464,0
PARAGSHA2_N,480112,0,361028,22351982,3,6,480080,0
COMBAPATA_N,4240806,0,3181482,140987036,3,0,4240779,0
PARAMONGA_N,2461688,0,1848024,69667117,30,0,2461634,0
CHICLAYO_N,1620512,0,1216428,56728771,3,0,1620485,0
TRUJILLO_N,2778361,4,2085980,90595523,30,0,2778311,0
POROMA,800030,0,601156,22392862,3,0,800002,0
COTARUSE_N,1608885,0,1207368,52412498,3,0,1608858,0
ORCOTUNA,1243806,0,933324,48527331,3,0,1243779,0
MONTALVO,368204,0,276912,9982179,3,0,368177,0
PAPUJUNE,85550,0,54506,6024681,4,1,85521,0
SOCABAYA_REP_N,1687723,1,1266650,60190562,11,0,1687688,0
PIEDRAS BLAN,153519,443,772000,3404609,3,0,0,0
SANTUARIO,139897,2,730025,8161593,4,16,0,5
CVERDE,139775,74,699750,5129588,22,0,0,0
POMACO,218321,141,1093690,7945240,55,6,0,0
TOQUEPALA,6632,3359,87530,281755,3,64,0,13
CALLALLI,50733,4,259777,3360752,3,0,0,0
TOCACHE_N,822115,3,618378,22700894,9,0,822085,0
TINTAYA_N,643690,0,483654,19592619,3,0,643663,0
AZANGARO,170674,4,853540,2003097,5,0,0,0
AYAVIRI,41481,4,207505,4581281,3,0,0,0
MANTARO_N,4056625,0,3043464,127293635,3,0,4056598,0
SANROS_N,1785666,0,1340208,52494832,3,0,1785639,0
MOLLENDO,84686,362,430270,161481,3,4,0,0
MOQUEGUA,57674,1126,310980,872203,3,0,0,0
REPARTICION,77565,83,448712,5634068,3,17,0,8
TINGOMARIA,130244,406,655290,5312298,5,0,0,0
CALLAHUANCA,190021,336,953440,5401598,3,3,0,0
PACHACHACA,151419,117,758200,2671735,3,36,0,9
ZAPALLAL,236699,646,1186860,2489737,3,0,0,0
CHILCA1,212816,39,1071855,6432063,131,0,0,0
HUACHO,117543,161,589535,6493996,3,0,0,0
VENTANILLA,196874,284,987465,6975685,3,0,0,0
COLCABAMBA,2476137,0,1858134,79833447,3,0,2476110,0
SURIRAY,1206732,0,905796,33747325,3,0,1206705,0
SANNICOLAS,69493,29159,493695,1763930,3,0,0,0
SOCABAYA_N,2042706,0,1533162,64700285,3,0,2042679,0
PARIÑAS,2617528,0,1964000,118322515,5,0,2617499,0
TRUJILLNUEV,146775,2740,756985,11127858,5,0,0,0
TINGOMARIA_N,466327,0,350390,17541643,3,0,466301,0
OROYA_N,951707,0,714336,26066439,3,0,951680,0
HUANUCO,217975,513,1095050,3823105,15,0,0,0
HUAYUCACHI,274225,40,1371600,1578404,5,0,0,0
QUENCORO_N,1973377,0,1481772,54733244,3,0,1973350,0
OLLEROS,247895,512,1244070,2796929,3,0,0,0
LANINA_N,2585923,0,1941392,76590241,14,0,2585885,0
YARABAMBA,4074732,0,3057222,207826123,3,0,4074705,0
PARAGSHA2,130373,58,652520,2404816,3,0,0,0
AUCAYACU_N,528677,0,397194,19130147,3,0,528650,0
HUANCAVEL_N,2133662,0,1601228,59240303,5,0,2133633,0
CHAVARRIA,189665,1029,1185723,2680869,3,2,0,0
PUNO_N,373623,0,281364,12269539,3,0,373596,0
JULIACA_N,169054,0,127602,6497024,3,0,169027,0
MARCONA,5347559,0,4011814,192271526,7,0,5347528,0
CARABAYLLO,241381,347,1212520,8844069,60,0,0,0
GUADALUPE_N,1493282,0,1121298,41509376,15,0,1493243,0
PARAGSHA_NVA,181759,423,913380,8834449,5,2,0,0
HUANUCO_N,1377676,1,1034434,37417270,5,0,1377648,0
CARHUAMAYO,187165,155,937635,8707337,3,0,0,0
PIURA2_N,3966148,0,2977200,116896752,63,0,3966061,0
CHIMBOTE1_N,155977,0,117742,9636071,13,0,155940,0
VIZCARRA,54931,188,276555,2789045,3,0,0,0
TINGOM_ETS_N,344328,0,259304,24488373,5,0,344299,0
PLANICIE,205268,293,1029350,6505671,3,0,0,0
DESIERTO,158203,454,794935,4578862,15,0,0,0
MOQUEGUA_N,95251,0,71892,4815197,3,0,95224,0
SANJUAN_N,850918,0,639906,23874927,12,0,850882,0
ICA,156469,131,786455,11995662,14,0,0,0
ZORRITOS_N,886168,0,667834,24882810,10,18,886116,7
MOLLEPATA,2202690,0,1652874,62909954,3,0,2202663,0
TALARA N,189175,0,142906,5152693,7,0,189144,0
CARAPONGO,685132,1,514390,31134764,11,4,685095,0
INDUSTRIALES,260070,0,195636,7446536,3,0,260043,0
CHIMBOTENVA_N,699428,0,525376,19227026,5,0,699400,0
INDEPE_N,1397772,0,1048762,109541387,25,0,1397747,0
LA_BREA,752299,0,564980,21693308,3,0,752273,0
ABANCAY,1719003,0,1290360,47648034,3,0,1718976,0
REQUE,1656440,0,1243218,50986125,3,0,1656413,0
CHAVARRIA_N,920634,0,691880,26367054,3,5,920602,0
AMARILIS,75203,0,55824,8391116,3,0,75176,0
PUCALLPA_N,207071,0,156150,42330875,3,0,207044,0
AGUAYTIA_N,150737,0,113968,28610542,7,0,150706,0
PARAGSHA2_N,489501,0,367938,23256813,3,0,489474,0
COMBAPATA_N,4454668,0,3341844,150259046,3,0,4454641,0
PARAMONGA_N,1481613,0,1113016,41020783,31,0,1481558,0
CHICLAYO_N,1626593,0,1221156,56853820,15,0,1626554,0
TRUJILLO_N,2947340,0,2212422,94377397,9,0,2947307,0
POROMA,767339,0,576588,21526195,3,0,767312,0
COTARUSE_N,1632308,0,1224952,52674720,7,0,1632277,0
ORCOTUNA,1245188,2,934510,47579107,13,0,1245153,0
MONTALVO,374833,0,281880,10163317,3,0,374806,0
PAPUJUNE,104758,0,73314,7896295,3,0,104731,0
SOCABAYA_REP_N,1732876,0,1300494,60592980,9,0,1732843,0
PIEDRAS BLAN,163238,102,817225,3597220,3,0,0,0
SANTUARIO,137208,0,716550,8573009,3,18,0,6
CVERDE,139027,2,695200,5103109,3,0,0,0
POMACO,210481,92,1053380,9199451,3,0,0,0
TOQUEPALA,4093,3592,72835,178537,3,60,0,17
CALLALLI,50734,0,259784,3362144,3,0,0,0
TOCACHE_N,600728,30,453478,16686362,62,24,600655,8
TINTAYA_N,621312,0,466878,18885868,3,0,621285,0
AZANGARO,170446,2,852335,2044184,4,0,0,0
AYAVIRI,40384,0,201980,4695767,3,0,0,0
MANTARO_N,4308875,0,3232626,137116922,3,0,4308848,0
SANROS_N,1624192,0,1219098,46600605,3,0,1624165,0
MOLLENDO,93091,39,465920,157963,3,0,0,0
MOQUEGUA,58561,1077,314435,872346,3,0,0,0
REPARTICION,78053,0,451046,5689358,3,0,0,0
TINGOMARIA,137079,94,686365,5362755,3,0,0,0
CALLAHUANCA,184275,468,926055,6201642,3,6,0,0
PACHACHACA,149000,141,746220,2838997,3,59,0,13
ZAPALLAL,231419,739,1162120,2551990,14,8,0,0
CHILCA1,209993,37,1050900,6911836,24,0,0,0
HUACHO,111690,175,560430,6993579,3,0,0,0
VENTANILLA,198390,402,996300,6344249,15,2,0,0
COLCABAMBA,2495398,0,1872612,80119325,3,0,2495371,0
SURIRAY,1208480,0,907266,33778115,3,0,1208453,0
SANNICOLAS,71909,28254,501055,1732712,3,0,0,0
SOCABAYA_N,2054321,0,1541774,65082182,5,0,2054292,0
PARIÑAS,2801048,0,2101666,128485466,7,0,2801017,0
TRUJILLNUEV,136403,3061,708280,13111404,7,0,0,0
TINGOMARIA_N,471126,0,354034,17607705,3,0,471098,0
OROYA_N,2638897,0,1979736,76020699,3,0,2638870,0
HUANUCO,230129,127,1151940,3825708,3,0,0,0
HUAYUCACHI,275601,20,1378335,1582290,7,0,0,0
QUENCORO_N,1893456,0,1421906,52413215,5,0,1893427,0
OLLEROS,250232,524,1256620,2604231,21,0,0,0
LANINA_N,2778257,0,2085632,82987370,14,0,2778219,0
YARABAMBA,4117457,0,3089280,210199393,3,0,4117430,0
PARAGSHA2,131354,66,657515,2501551,5,0,0,0
AUCAYACU_N,566054,2,425360,19929588,13,0,566019,0
HUANCAVEL_N,2445024,0,1834710,68054329,3,0,2444997,0
CHAVARRIA,188129,1089,1177607,2672668,3,7,0,0
PUNO_N,380866,0,286830,12472533,3,0,380839,0
JULIACA_N,170227,0,128508,6286576,3,0,170200,0
MARCONA,5419899,11,4066350,194288968,27,0,5419859,0
CARABAYLLO,260192,274,1311770,7566092,80,0,0,0
GUADALUPE_N,1503680,0,1130538,41774411,111,0,1503545,0
PARAGSHA_NVA,181334,507,912160,8895234,21,19,0,8
HUANUCO_N,1460410,0,1096506,39800740,6,0,1460380,0
CARHUAMAYO,190541,137,954255,8369446,3,0,0,0
PIURA2_N,4421170,0,3318112,132652609,40,0,4421106,0
CHIMBOTE1_N,155129,2,116738,9869604,43,0,155064,0
VIZCARRA,43320,49,217145,3310478,3,0,0,0
TINGOM_ETS_N,353491,1,266198,25433895,4,1,353463,0
PLANICIE,206556,218,1035005,6666526,3,0,0,0
DESIERTO,150518,201,753680,4992535,3,0,0,0
MOQUEGUA_N,89236,0,67374,4547456,3,2,89209,0
SANJUAN_N,1199681,0,901554,33404144,21,0,1199636,0
ICA,147254,127,740270,13458111,6,0,0,0
ZORRITOS_N,1032980,0,776748,28659152,6,0,1032950,0
MOLLEPATA,2156857,1,1618502,62294109,3,3,2156828,0
TALARA N,203209,0,153558,5534221,9,0,203176,0
CARAPONGO,669293,0,502438,30326245,7,0,669262,0
INDUSTRIALES,244852,0,184124,7053823,3,0,244826,0
CHIMBOTENVA_N,776797,2,583570,21450803,14,0,776760,0
INDEPE_N,1473257,0,1105084,116362751,7,0,1473250,0
LA_BREA,897279,0,673732,26412415,3,0,897251,0
ABANCAY,1718755,6,1290462,47659817,15,0,1718722,0
REQUE,1734631,0,1301914,54710688,7,0,1734600,0
CHAVARRIA_N,834645,2,627202,23880063,7,0,834616,0
AMARILIS,83175,0,62946,11067076,3,3,83145,0
PUCALLPA_N,204990,4,154682,41803256,3,5,204962,0
AGUAYTIA_N,146545,0,110806,27573636,7,0,146514,0
PARAGSHA2_N,536738,0,403332,24779372,3,0,536711,0
COMBAPATA_N,4159801,0,3120966,137252746,3,0,4159774,0
PARAMONGA_N,1285858,1,966758,34896846,66,0,1285769,0
CHICLAYO_N,1742222,0,1308012,60701541,27,0,1742171,0
TRUJILLO_N,2730857,0,2050642,99051501,13,12,2730808,6
POROMA,805359,0,605082,22548418,3,0,805332,0
COTARUSE_N,1647430,0,1236228,53499918,3,0,1647403,0
ORCOTUNA,1242275,7,932384,47621671,14,0,1242244,0
MONTALVO,385380,0,289788,10446650,3,0,385353,0
PAPUJUNE,104255,1,74884,8193726,5,2,104227,0
SOCABAYA_REP_N,1730824,0,1298868,60792194,3,0,1730797,0
PIEDRAS BLAN,163805,22,819290,3492801,3,0,0,0
SANTUARIO,139005,0,725539,8280741,3,20,0,8
CVERDE,138969,6,694950,5091428,3,0,0,0
POMACO,214428,28,1072535,8901049,7,0,0,0
TOQUEPALA,10232,3158,102955,412758,3,20,0,4
CALLALLI,50881,0,260477,3358889,3,0,0,0
TOCACHE_N,864056,1,649382,23710107,5,0,864028,0
TINTAYA_N,640393,0,481176,19602531,3,0,640366,0
AZANGARO,171140,0,855790,1992720,4,0,0,0
AYAVIRI,41437,0,207245,4604482,3,0,0,0
MANTARO_N,4121382,0,3092058,130205851,3,0,4121355,0
SANROS_N,1632597,0,1225540,47245158,10,0,1632563,0
MOLLENDO,87355,262,441595,158635,3,0,0,0
MOQUEGUA,53257,1197,290505,866106,3,3,0,0
REPARTICION,78238,4,451858,5618278,3,0,0,0
TINGOMARIA,138604,12,693185,5414175,3,0,0,0
CALLAHUANCA,188080,340,943855,6221581,3,7,0,0
PACHACHACA,153609,21,768305,2704328,3,0,0,0
ZAPALLAL,236307,608,1184770,2470718,3,0,0,0
CHILCA1,208473,42,1043715,7139453,16,0,0,0
HUACHO,116068,174,582345,6597459,3,0,0,0
VENTANILLA,202899,255,1017340,6401793,7,2,0,0
COLCABAMBA,2488112,0,1867122,79942600,3,0,2488085,0
SURIRAY,1216979,0,913592,33892351,3,0,1216953,0
SANNICOLAS,71905,28360,501645,1731835,3,0,0,0
SOCABAYA_N,2032022,0,1525050,64569832,3,0,2031995,0
PARIÑAS,2727485,0,2046458,123208710,5,0,2727456,0
TRUJILLNUEV,142483,3004,737040,11843207,7,0,0,0
TINGOMARIA_N,480664,0,361164,17718479,3,0,480637,0
OROYA_N,2191915,0,1644492,62114398,3,0,2191888,0
HUANUCO,216696,562,1087500,3816333,19,286,0,9
HUAYUCACHI,271074,92,1356575,1525308,17,7,0,0
QUENCORO_N,1986051,0,1491288,55283445,3,0,1986024,0
OLLEROS,256701,508,1288055,1984082,4,0,0,0
LANINA_N,2665052,0,2000664,79286512,12,0,2665016,0
YARABAMBA,4115330,0,3087696,209173736,3,0,4115303,0
PARAGSHA2,130131,97,651705,2487688,3,3,0,0
AUCAYACU_N,513573,0,385860,18964524,3,0,513546,0
HUANCAVEL_N,2224169,0,1669050,61728633,3,0,2224142,0
CHAVARRIA,192240,984,1192945,2683372,3,0,0,0
PUNO_N,362376,0,272988,11929975,3,0,362349,0
JULIACA_N,166141,0,125424,6429361,3,0,166114,0
MARCONA,5345493,0,4010242,192262987,4,0,5345465,0
CARABAYLLO,253986,315,1275135,7964995,57,0,0,0
GUADALUPE_N,1489230,1,1118180,41372333,21,0,1489186,0
PARAGSHA_NVA,183204,374,919915,8990382,3,6,0,0
HUANUCO_N,1395197,7,1047854,37909185,20,4,1395156,0
CARHUAMAYO,186891,128,935940,8561729,3,0,0,0
PIURA2_N,4190030,0,3144650,124364048,20,0,4189986,0
CHIMBOTE1_N,158667,1,119724,9966341,21,1,158622,0
VIZCARRA,48458,12,242485,3134840,3,0,0,0
TINGOM_ETS_N,352027,0,265038,25273611,3,0,352000,0
PLANICIE,204933,274,1027440,6635787,3,0,0,0
DESIERTO,150710,159,754390,4968927,3,0,0,0
MOQUEGUA_N,94037,0,70980,4693713,3,0,94010,0
SANJUAN_N,928929,0,698274,25788022,13,2,928890,0
ICA,152244,130,764580,12714948,22,0,0,0
ZORRITOS_N,869181,0,653932,24122130,10,0,869147,0
MOLLEPATA,2159330,0,1620246,62649109,3,0,2159303,0
TALARA N,195760,0,147898,5333318,7,0,195729,0
CARAPONGO,615390,0,462036,28004644,6,3,615357,0
INDUSTRIALES,255468,0,192142,7365989,3,0,255440,0
CHIMBOTENVA_N,700251,0,526262,19334673,20,0,700207,0
INDEPE_N,1438967,0,1079674,113589411,25,0,1438942,0
LA_BREA,789015,0,592518,22799778,3,0,788988,0
ABANCAY,1719508,0,1290780,47681979,3,0,1719481,0
REQUE,1674828,0,1257032,51750865,5,0,1674799,0
CHAVARRIA_N,865999,2,650830,24720144,7,0,865970,0
AMARILIS,80879,0,61054,10244092,3,1,80851,0
PUCALLPA_N,190683,0,143874,38163634,3,0,190656,0
AGUAYTIA_N,155434,0,117426,29881557,3,0,155407,0
PARAGSHA2_N,521579,0,391980,24615834,3,0,521552,0
COMBAPATA_N,4495479,0,3372408,151709442,3,0,4495452,0
PARAMONGA_N,1098286,0,825802,29804209,49,0,1098213,0
CHICLAYO_N,1703484,0,1278884,59652948,23,0,1703437,0
TRUJILLO_N,3039862,0,2281714,101597805,10,0,3039828,0
POROMA,794726,0,597132,22287916,3,0,794699,0
COTARUSE_N,1623918,0,1218762,52826612,3,0,1623891,0
ORCOTUNA,1204926,1,904214,46174196,3,2,1204898,0
MONTALVO,383504,0,288366,10394628,3,0,383477,0
PAPUJUNE,102355,0,70974,7733544,3,0,102328,0
SOCABAYA_REP_N,1633108,0,1225596,58854983,3,0,1633081,0
PIEDRAS BLAN,164661,65,823990,3538189,3,0,0,0
SANTUARIO,132392,314,692745,8115882,3,312,0,8
CVERDE,131259,341,658105,5311845,4,330,0,10
POMACO,212940,52,1065275,9077430,3,0,0,0
TOQUEPALA,6032,3248,83490,258032,3,75,0,15
CALLALLI,48879,315,251841,3202529,4,305,0,9
TOCACHE_N,947632,2,712052,26012334,8,0,947602,0
TINTAYA_N,619859,0,465762,18895629,3,0,619832,0
AZANGARO,163386,323,820000,1941248,8,310,0,3
AYAVIRI,40102,318,204290,4341264,17,306,0,30
MANTARO_N,4146737,0,3111090,132020132,3,0,4146710,0
SANROS_N,1576953,0,1183674,45719349,3,0,1576926,0
MOLLENDO,86124,308,436335,161582,3,4,0,0
MOQUEGUA,57304,1094,308465,866378,3,0,0,0
REPARTICION,74991,323,434748,5369060,5,314,0,8
TINGOMARIA,136747,83,684595,5420724,3,0,0,0
CALLAHUANCA,188255,347,944805,6106156,3,3,0,0
PACHACHACA,152764,51,764385,2720033,3,4,0,0
ZAPALLAL,235879,686,1183025,2506075,3,0,0,0
CHILCA1,208799,29,1045150,7140432,9,0,0,0
HUACHO,115400,672,582275,5360942,21,497,0,8
VENTANILLA,198978,295,998150,6691390,3,0,0,0
COLCABAMBA,2488562,0,1867488,79908307,3,0,2488535,0
SURIRAY,1208209,0,907150,33734960,3,0,1208181,0
SANNICOLAS,72249,28079,502110,1714582,3,0,0,0
SOCABAYA_N,2030438,0,1523820,64315541,3,0,2030411,0
PARIÑAS,2758964,0,2070094,125507543,7,0,2758933,0
TRUJILLNUEV,139526,3016,723760,12440390,13,8,0,0
TINGOMARIA_N,480710,0,361212,17719214,3,0,480683,0
OROYA_N,2206015,0,1655064,62762095,3,0,2205988,0
HUANUCO,228769,83,1144705,4198801,3,0,0,0
HUAYUCACHI,270890,86,1355625,1613663,15,3,0,0
QUENCORO_N,1981953,0,1488262,55029423,7,0,1981922,0
OLLEROS,256664,436,1287105,1950022,3,0,0,0
LANINA_N,2721083,0,2043046,81184515,40,0,2721019,0
YARABAMBA,4104701,0,3079750,207608001,4,0,4104673,0
PARAGSHA2,133604,68,668775,2540963,3,0,0,0
AUCAYACU_N,497431,0,373800,18819834,6,0,497401,0
HUANCAVEL_N,2429935,0,1823494,68172450,10,0,2429901,0
CHAVARRIA,191049,1005,1195037,2668973,3,0,0,0
PUNO_N,365129,0,275028,12023962,3,0,365102,0
JULIACA_N,169368,0,127854,6581418,3,0,169341,0
MARCONA,4871623,0,3654902,176360572,6,4,4871591,0
CARABAYLLO,251653,328,1264125,8026840,83,0,0,0
GUADALUPE_N,1531354,0,1149958,42555165,25,0,1531305,0
PARAGSHA_NVA,182760,415,918195,8917197,4,6,0,0
HUANUCO_N,1437717,0,1079502,39143723,9,0,1437684,0
CARHUAMAYO,188087,127,941915,8521344,3,0,0,0
PIURA2_N,4320737,0,3242632,130991754,16,0,4320697,0
CHIMBOTE1_N,165998,0,125364,10675553,21,3,165950,0
VIZCARRA,44352,39,222200,3281709,3,0,0,0
TINGOM_ETS_N,349928,0,263460,25301883,3,0,349901,0
PLANICIE,204765,293,1027115,6631698,3,6,0,0
DESIERTO,150024,130,750825,5098247,3,0,0,0
MOQUEGUA_N,95572,0,72130,4854049,3,1,95544,0
SANJUAN_N,896034,0,673272,24872109,3,0,896007,0
ICA,141599,147,712770,13781043,51,0,0,0
ZORRITOS_N,930915,0,700102,25809010,7,0,930884,0
MOLLEPATA,2155957,0,1617738,62790031,3,0,2155930,0
TALARA N,204897,0,154738,5568443,19,0,204854,0
CARAPONGO,640216,0,480610,29630437,6,1,640185,0
INDUSTRIALES,244255,0,183684,7216823,3,0,244228,0
CHIMBOTENVA_N,722616,0,543044,20051533,26,0,722566,0
INDEPE_N,1510874,0,1133842,120560466,43,0,1510831,0
LA_BREA,831170,0,624126,24219832,3,0,831143,0
ABANCAY,1718367,0,1289958,47580787,3,0,1718340,0
REQUE,1915433,0,1437552,60303837,9,0,1915400,0
CHAVARRIA_N,921945,0,692694,26336954,3,0,921918,0
AMARILIS,82107,0,62350,10732633,5,20,82058,4
PUCALLPA_N,202659,4,152948,41293159,3,5,202631,0
AGUAYTIA_N,159933,0,120956,31007512,3,5,159901,0
PARAGSHA2_N,540150,0,405882,25410983,3,0,540123,0
COMBAPATA_N,4299421,0,3225570,142936044,3,0,4299394,0
PARAMONGA_N,1195194,0,898204,32574193,31,0,1195139,0
CHICLAYO_N,1894867,0,1422132,67970136,3,0,1894840,0
TRUJILLO_N,3000468,0,2252140,103253151,10,0,3000434,0
POROMA,847657,0,636834,23684029,3,0,847630,0
COTARUSE_N,1616751,0,1213332,52715018,3,0,1616724,0
ORCOTUNA,1223908,0,918430,47880046,4,0,1223880,0
MONTALVO,379885,0,285690,10300177,3,0,379858,0
PAPUJUNE,113602,0,81658,8999722,3,1,113574,0
SOCABAYA_REP_N,1514405,0,1136544,54501594,3,0,1514378,0
PIEDRAS BLAN,157991,160,791630,3552088,3,2,0,0
SANTUARIO,118076,976,621917,7664434,4,980,0,8
CVERDE,136038,8,680375,5386543,8,2,0,0
POMACO,213579,50,1068715,8893076,20,4,0,0
TOQUEPALA,37730,1732,217080,1280541,12,187,0,18
CALLALLI,50574,9,259037,3347142,3,2,0,0
TOCACHE_N,904571,0,679612,24782360,3,1,904543,0
TINTAYA_N,630439,0,473746,19290410,3,1,630411,0
AZANGARO,170246,11,851440,1958891,4,2,0,0
AYAVIRI,42431,8,212910,4386670,3,3,0,1
MANTARO_N,4144903,0,3109624,131444046,3,1,4144875,0
SANROS_N,1563944,0,1174036,45609605,9,1,1563910,0
MOLLENDO,87323,220,439920,161571,8,35,0,6
MOQUEGUA,55845,1092,301230,864891,3,2,0,0
REPARTICION,77165,53,447634,5525419,97,4,0,0
TINGOMARIA,133936,162,671320,5416841,3,2,0,0
CALLAHUANCA,185690,359,932100,6119284,3,4,0,0
PACHACHACA,150381,201,754095,2595810,26,143,0,18
ZAPALLAL,233272,625,1170120,2437148,7,22,0,8
CHILCA1,206370,47,1034795,7143593,23,2,0,0
HUACHO,114406,165,574020,6552089,3,2,0,0
VENTANILLA,196663,318,986705,6747030,3,2,0,0
COLCABAMBA,2469528,0,1853176,79659861,3,1,2469500,0
SURIRAY,1213457,0,911074,33871828,3,1,1213429,0
SANNICOLAS,72225,27812,500845,1704767,3,2,0,0
SOCABAYA_N,2002638,0,1502938,63811199,3,1,2002610,0
PARIÑAS,2671512,0,2004554,120657148,7,1,2671480,0
TRUJILLNUEV,139567,3016,723475,11546144,7,11,0,11
TINGOMARIA_N,473087,0,355498,17629498,3,1,473059,0
OROYA_N,2029990,0,1523074,57056264,3,1,2029962,0
HUANUCO,213628,614,1074920,3897429,7,404,0,3
HUAYUCACHI,273117,51,1366305,1596621,9,2,0,0
QUENCORO_N,1942966,0,1458990,53907954,5,1,1942936,0
OLLEROS,263414,489,1321480,2008122,3,3,0,0
LANINA_N,2625685,0,1971064,78282260,12,1,2625648,0
YARABAMBA,4134861,0,3102298,212149239,3,1,4134833,0
PARAGSHA2,132831,62,664885,2498137,3,2,0,0
AUCAYACU_N,488186,0,366844,18677407,3,1,488158,0
HUANCAVEL_N,2392340,0,1795302,67596712,8,1,2392307,0
CHAVARRIA,188720,1092,1189577,2678202,15,11,0,5
PUNO_N,350800,0,264268,11557255,3,1,350772,0
JULIACA_N,170570,0,128782,6689447,3,1,170542,0
MARCONA,4655665,1,3492784,177613468,6,2,4655635,0
CARABAYLLO,240288,341,1207635,8749465,52,2,0,0
GUADALUPE_N,1478865,0,1110486,41149931,17,1,1478823,0
PARAGSHA_NVA,180915,377,908675,8882560,5,8,0,0
HUANUCO_N,1407207,0,1056686,38243209,6,2,1407175,0
CARHUAMAYO,184184,144,922665,8535045,3,2,0,0
PIURA2_N,3964066,0,2974894,117315154,15,1,3964026,0
CHIMBOTE1_N,148592,0,112184,9136168,19,1,148548,0
VIZCARRA,48942,75,245520,3031474,3,2,0,0
TINGOM_ETS_N,350125,0,263662,25192015,3,1,350097,0
PLANICIE,203253,256,1019440,6595077,7,8,0,0
DESIERTO,149507,142,748330,5033701,3,2,0,0
MOQUEGUA_N,95936,0,72418,4804038,3,1,95908,0
SANJUAN_N,863946,0,649210,23989200,3,1,863918,0
ICA,139780,145,702565,13483214,27,2,0,0
ZORRITOS_N,711009,1,535620,19809009,33,1,710952,0
MOLLEPATA,2162779,0,1622812,62906661,3,1,2162751,0
TALARA N,197563,0,149410,5386562,9,1,197529,0
CARAPONGO,687625,0,516216,31259295,4,5,687592,0
INDUSTRIALES,253095,0,190396,7326776,3,1,253067,0
CHIMBOTENVA_N,698059,1,524654,19254310,26,1,698009,0
INDEPE_N,1495451,0,1122072,119915503,29,1,1495421,0
