Column1,Column2,Column3,Column4,Column5,Column8,Column14
01/16/21,17:03:21,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:21,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:21,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:21,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:21,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:21,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:21,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:21,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:21,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:21,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:21,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:21,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:21,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:21,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:21,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:21,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:21,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:21,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:21,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:21,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:21,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:21,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:21,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:21,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:21,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:21,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:21,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:21,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:21,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:21,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:21,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:21,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:21,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:21,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:21,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:21,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:21,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:21,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:21,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:21,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:21,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:21,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:21,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:21,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:21,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:21,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:21,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:21,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:21,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:21,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:21,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:21,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:21,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:21,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:21,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:21,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:21,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:21,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:21,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:21,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:21,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:21,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:21,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:21,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:21,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:21,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:21,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:21,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:21,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:21,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:21,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:21,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:21,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:21,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:21,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:21,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:21,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:21,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:21,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:21,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:21,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:21,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:21,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:21,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:21,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:21,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:21,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:21,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:21,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:21,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:21,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:21,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:21,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:21,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:21,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:21,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:21,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:22,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
