id_rtufecha,scans_good,scans_bad,bytes_transmited,bytes_recived,scan_type_init,enviados,fallidos,alarmas,duracion_int,tipo_evento
44281AUCAYACU_N,541944,0,407552,19504430,0,4,2,0,0,2
44303CARAPONGO,672361,1,504764,31646897,4,22,0,1,106,0
44323TINTAYA_N,542306,0,407652,16591107,0,2,2,0,0,2
44299CARAPONGO,660889,0,496238,31779899,5,2,2,0,0,1
44264CHIMBOTENVA_N,548201,0,412020,14998968,0,5,3,1,218,2
44303REQUE,1682635,0,1262856,51916710,0,6,0,0,0,0
44269SANNICOLAS,69767,29474,496340,1772858,0,3,3,1,18,1
44303AGUAYTIA_N,153662,0,116088,29431751,0,3,0,0,0,0
44206AUCAYACU_N,560682,0,421194,20205981,0,1,1,0,0,2
44303PARAMONGA_N,2519272,0,1891260,71656960,0,9,0,0,0,0
44255CARAPONGO,662185,0,497196,31038953,2,12,2,3,249,1
44303PAPUJUNE,68269,0,36724,4328726,0,2,0,0,0,0
44263AUCAYACU_N,562129,0,422280,19876942,0,3,1,0,0,2
44304AZANGARO,169241,45,846795,2044102,35,1,0,0,0,0
44304SANROS_N,1703377,0,1278498,49400484,0,1,0,0,0,0
44304TINGOMARIA,136078,169,682270,5305782,0,1,0,0,0,0
44304CHILCA1,208389,40,1042555,7247992,10,2,0,0,0,0
44225INDEPE_N,663473,0,497688,25443483,0,24,1,6,50,1
44304VENTANILLA,196421,322,985690,6870363,0,4,0,0,0,0
44304SOCABAYA_N,1992943,0,1495680,63364799,0,10,0,0,0,0
44301SANNICOLAS,71809,27962,499575,1714633,0,4,4,4,46,1
44304HUAYUCACHI,274835,6,1374325,1777408,0,4,0,0,0,0
44304LANINA_N,2617722,0,1965070,77729071,0,4,0,0,0,0
44304YARABAMBA,4168850,0,3127842,213545706,0,2,0,0,0,0
44304JULIACA_N,155474,3,117514,6162986,0,1,0,0,0,0
44304CARABAYLLO,250211,346,1258330,8128544,0,27,0,0,0,0
44290CHIMBOTENVA_N,565352,0,425162,15475016,0,25,13,0,0,2
44304PARAGSHA_NVA,182436,446,917120,8897741,10,4,0,0,0,0
44291CHIMBOTENVA_N,567108,0,426442,15572961,0,7,5,0,0,2
44304TINGOM_ETS_N,342387,0,257842,24539084,0,2,0,0,0,0
44250CHIMBOTENVA_N,665277,1,499888,18295295,0,4,2,0,0,1
44304SANJUAN_N,955095,0,718028,26491234,0,6,0,0,0,0
44233CHIMBOTENVA_N,665452,2,500100,18330865,4,6,4,0,0,1
44304ZORRITOS_N,898263,0,675752,24903936,0,6,0,0,0,0
44304TALARA N,195063,0,147432,5308924,0,1,0,0,0,0
44304CARAPONGO,667226,0,501178,29575231,3,8,0,0,0,0
44304CHIMBOTENVA_N,672555,0,505342,18572496,0,6,0,0,0,0
44270SANNICOLAS,72134,28174,501665,1726623,3,3,2,2,20,1
44304REQUE,1421330,0,1066974,43131238,0,2,0,0,0,0
44274LA_BREA,668715,0,502352,19268590,8,4,4,2,86,1
44280AUCAYACU_N,571424,0,429258,20168905,0,25,20,0,0,2
44216AUCAYACU_N,573220,0,430590,20348935,0,5,5,0,0,2
44304COTARUSE_N,1601976,1,1202248,52222888,1,1,0,0,0,0
44305TOCACHE_N,882231,2,663184,24122940,0,1,0,0,0,0
44305SANROS_N,1697541,0,1274128,48986617,0,1,0,0,0,0
44250INDEPE_N,672958,0,504816,27659125,0,28,1,15,96,1
44264CARAPONGO,674979,1,506776,30496934,0,4,2,0,0,1
44305VENTANILLA,198035,279,993350,6875215,0,4,0,0,0,0
44305TRUJILLNUEV,133634,1486,686595,13241206,0,4,0,0,0,0
44305HUAYUCACHI,275065,0,1375545,1769487,0,5,0,1,608,0
44305QUENCORO_N,1930328,0,1449492,53575962,0,3,0,0,0,0
44305LANINA_N,2761073,0,2072602,82344024,0,3,0,0,0,0
44306CARAPONGO,675731,0,507380,33195666,7,7,1,0,0,1
44335TINTAYA_N,577488,0,434076,17479706,0,6,3,0,0,2
44217AUCAYACU_N,578687,0,434842,20407938,0,3,3,0,0,2
44278CHIMBOTENVA_N,675633,2,507846,18533231,1,24,13,1,64,1
44305GUADALUPE_N,1447651,0,1088414,40170167,0,4,0,0,0,0
44305PARAGSHA_NVA,181303,413,910945,8830703,16,1,0,0,0,0
44305HUANUCO_N,1491818,0,1120020,40782403,0,3,0,0,0,0
44213AUCAYACU_N,579229,0,435096,20436970,0,4,4,0,0,2
44305TINGOM_ETS_N,353341,0,266072,25505865,0,2,0,0,0,0
44305PLANICIE,202771,306,1020855,6706149,2,1,0,0,0,0
44305SANJUAN_N,1114337,0,837306,30825326,0,2,0,0,0,0
44294CARAPONGO,679521,0,510114,32056451,1,5,5,0,0,1
44305ZORRITOS_N,1053739,0,792294,29197584,0,5,0,0,0,0
44305TALARA N,208249,0,157364,5672291,0,8,0,0,0,0
44305CARAPONGO,722726,1,542568,34099912,1,7,0,0,0,0
44305CHIMBOTENVA_N,807335,0,606384,22402593,0,13,0,0,0,0
44254CARAPONGO,682891,0,512702,31069697,2,7,6,0,0,1
44251AUCAYACU_N,579281,0,435216,20209484,1,6,6,1,16,2
44211AUCAYACU_N,579725,0,435496,20451443,1,1,1,0,0,2
44305CHAVARRIA_N,908058,4,682470,25635470,5,4,0,0,0,0
44305PARAMONGA_N,2776313,0,2084750,79978169,0,17,0,0,0,0
44305CHICLAYO_N,1802737,0,1353042,63420737,0,2,0,0,0,0
44305TRUJILLO_N,3188038,0,2393122,100135498,0,11,0,0,0,0
44306AZANGARO,167843,128,840520,2045904,119,3,0,1,2,0
44306SANROS_N,1791430,0,1344516,52492080,0,1,0,1,1144,0
44306CHILCA1,208603,32,1043425,7328106,0,4,0,0,0,0
44268CARAPONGO,684000,0,513482,30778197,1,3,2,0,0,1
44306VENTANILLA,198050,328,993920,6753413,0,4,0,1,2,0
44306SOCABAYA_N,1985489,0,1490606,63431454,23,2,0,3,934,0
44204AUCAYACU_N,586381,0,440430,20533881,0,1,1,0,0,2
44306QUENCORO_N,1931885,0,1450752,53475438,0,3,0,2,1122,0
44247AUCAYACU_N,589055,0,442434,20531959,0,1,1,0,0,2
44306YARABAMBA,4148278,11,3114208,213025489,62,2,0,0,0,0
44306CARABAYLLO,244891,336,1231510,8602056,0,24,0,1,14,0
44306GUADALUPE_N,1483559,0,1113778,41120722,0,4,0,1,940,0
44306PARAGSHA_NVA,184815,408,928465,9026464,16,1,0,0,0,0
44306HUANUCO_N,1427384,0,1071732,38991056,0,6,0,4,1246,0
44334AUCAYACU_N,590231,0,443340,20593196,1,10,9,0,0,2
44306TINGOM_ETS_N,347407,0,261614,24849381,0,2,0,8,2675,0
44306SANJUAN_N,938187,0,705242,25978399,0,2,0,0,0,0
44306ICA,162104,105,812070,12066312,2,12,0,2,1458,0
44206CHIMBOTENVA_N,683585,1,513484,18808849,0,23,14,0,0,1
44331TINTAYA_N,590883,0,444048,18344660,0,4,2,0,0,2
44272CHIMBOTENVA_N,689950,2,518326,18994812,3,9,5,0,0,1
44306CHIMBOTENVA_N,715343,0,537502,19695126,0,9,0,1,1186,0
44202INDEPE_N,693438,0,520164,28958173,0,27,1,1,86,1
44306LA_BREA,771863,2,580024,23062058,2,8,0,0,0,0
44306REQUE,1464377,0,1099228,44597110,0,24,0,3,1321,0
44306CHAVARRIA_N,898430,4,674936,25413438,0,4,0,1,2,0
44306PARAMONGA_N,2614479,0,1962884,74327882,0,7,0,1,1180,0
44306CHICLAYO_N,1541966,0,1157614,53786544,0,4,0,5,1398,0
44210CHIMBOTENVA_N,692430,3,520180,19084261,2,8,6,0,0,1
44307HUACHO,114562,242,576415,6752679,5,6,0,0,0,0
44307VENTANILLA,198075,328,993875,6702108,2,4,0,0,0,0
44295CARAPONGO,693230,1,520392,33303094,1,3,3,0,0,1
44307HUAYUCACHI,266231,125,1332310,1738321,44,2,0,3,302,0
44307QUENCORO_N,1960150,1,1472240,54962353,7,2,0,0,0,0
44307LANINA_N,2574273,0,1932898,76235767,4,4,0,0,0,0
44307MARCONA,5539122,0,4155604,206724770,3,1,0,0,0,0
44271CHIMBOTENVA_N,698196,3,524622,19236444,0,2,2,0,0,1
44307GUADALUPE_N,1455244,0,1092934,40481601,4,6,0,0,0,0
44307HUANUCO_N,1383244,0,1038820,37681829,4,3,0,0,0,0
44315CHIMBOTENVA_N,698059,1,524654,19254310,1,22,3,0,0,1
44307ICA,154528,226,777140,11804815,101,6,0,0,0,0
44307ZORRITOS_N,805721,0,607076,22527595,8,8,0,1,16,0
44307CHIMBOTENVA_N,705492,0,530132,19442985,5,10,0,0,0,0
44217TOCACHE_N,591021,0,444714,16217739,0,3,3,0,0,2
44307LA_BREA,763537,2,573650,22598290,6,28,0,0,0,0
44307REQUE,1535787,0,1153402,48621182,10,2,0,0,0,0
44307CHAVARRIA_N,889649,5,668546,25385712,4,4,0,0,0,0
44307PARAMONGA_N,2305010,0,1730528,65275473,3,5,0,0,0,0
44212CHIMBOTENVA_N,698870,2,524986,19306757,0,5,3,0,0,1
44223INDEPE_N,706539,0,529986,27052650,0,18,2,1,4,1
44308SANROS_N,1715890,0,1287910,50238879,0,1,0,0,0,0
44308CHILCA1,193149,587,972205,6951613,7,1,0,0,0,0
44308TRUJILLNUEV,145561,2686,749775,11128734,0,1,0,0,0,0
44280CHIMBOTENVA_N,705341,1,530268,19372132,0,11,1,0,0,1
44308LANINA_N,2602384,0,1953676,77046981,0,5,0,0,0,0
44308YARABAMBA,4161006,0,3121974,212171080,0,1,0,0,0,0
44308MARCONA,5650510,0,4239078,209900406,0,6,0,0,0,0
44308CARABAYLLO,251795,278,1272230,8107600,0,2,0,0,0,0
44308GUADALUPE_N,1442261,0,1082902,40036435,0,2,0,0,0,0
44308HUANUCO_N,1397894,0,1049598,38012106,0,6,0,2,145,0
44324TINTAYA_N,592179,0,445068,18176455,0,6,2,0,0,2
44308SANJUAN_N,911238,1,685328,25355050,9,1,0,0,0,0
44308ICA,155331,118,779830,12257820,0,12,0,0,0,0
44201INDEPE_N,706992,0,530346,29432674,0,37,2,1,36,1
44332AUCAYACU_N,593918,0,446112,20695313,0,1,1,0,0,2
44308CARAPONGO,628453,0,471782,27967130,2,1,0,0,0,0
44308CHIMBOTENVA_N,656339,0,493228,18052078,0,2,0,0,0,0
44227AUCAYACU_N,595788,0,447522,20660939,0,12,12,0,0,2
44308PARAMONGA_N,2050710,0,1539624,57239534,0,6,0,0,0,0
44239HUACHO,104994,799,530715,6114000,596,6,4,3,38,1
44308TRUJILLO_N,2791767,4,2097192,89924120,15,3,0,0,0,0
44315ZORRITOS_N,711009,1,535620,19809009,1,9,1,0,0,1
44309SANROS_N,1712630,0,1285444,50079401,0,1,0,0,0,0
44309CHILCA1,210695,25,1053750,6950037,0,1,0,0,0,0
44309HUAYUCACHI,269052,116,1346510,1569629,14,4,0,2,676,0
44309QUENCORO_N,1931440,0,1450266,53506678,0,2,0,0,0,0
44309LANINA_N,2597482,0,1949918,76882379,0,7,0,0,0,0
44309PARAGSHA2,127389,96,637955,2336017,0,1,0,0,0,0
44213TOCACHE_N,596682,0,449484,16522914,0,8,2,0,0,2
44309MARCONA,5569040,0,4178116,208356988,0,7,0,0,0,0
44309CARABAYLLO,254392,279,1275080,8012573,0,18,0,0,0,0
44329TINTAYA_N,600388,0,451270,18608745,0,6,2,0,0,2
44309SANJUAN_N,843841,0,634216,23559206,0,1,0,0,0,0
44309ICA,171690,116,860610,9924484,0,12,0,0,0,0
44213INDEPE_N,722209,0,541768,31004569,1,69,6,6,1043,1
44267CHIMBOTENVA_N,604541,0,454226,16561430,0,3,1,0,0,2
44309CARAPONGO,624058,0,468460,27890216,0,5,0,0,0,0
44309CHIMBOTENVA_N,659831,0,495704,18114937,0,6,0,0,0,0
44279CHIMBOTENVA_N,608210,0,457266,16674183,1,34,14,0,0,2
44309PUCALLPA_N,216271,0,163072,44548136,1,2,0,1,2,0
44309AGUAYTIA_N,155803,0,117860,29965887,6,2,0,0,0,0
44289CARAPONGO,723273,1,542960,32326875,0,2,2,0,0,1
44255CHIMBOTENVA_N,724337,4,544262,19945744,0,26,6,2,207,1
44309SOCABAYA_REP_N,1483616,0,1113422,55647249,0,6,0,0,0,0
44238HUACHO,108677,334,547130,6707518,6,8,3,8,6732,1
44218INDEPE_N,733696,0,550350,30395865,0,43,1,6,40,1
44310AZANGARO,171322,0,856670,1968496,0,2,0,0,0,0
44310TINGOMARIA,137988,87,690860,5293587,2,1,0,0,0,0
44238CHIMBOTENVA_N,733407,2,550954,20165291,0,3,1,0,0,1
44310TRUJILLNUEV,147538,2808,760225,10685553,0,2,0,0,0,0
44310LANINA_N,2579264,0,1936336,76309595,0,11,0,0,0,0
44256CHIMBOTENVA_N,735245,1,552678,20188867,5,3,3,0,0,1
44310GUADALUPE_N,1473548,0,1106552,40998487,0,3,0,0,0,0
44310PARAGSHA_NVA,185033,384,929180,8918266,6,2,0,0,0,0
44219INDEPE_N,739494,0,554712,30328774,0,40,2,10,146,1
44310TINGOM_ETS_N,341456,0,257164,24245786,1,2,0,0,0,0
44199INDEPE_N,743724,0,557886,30733159,0,20,3,1,52,1
44208CHIMBOTENVA_N,609775,0,458222,16791392,0,4,2,0,0,2
44310ICA,157113,146,788620,11703562,0,11,0,0,0,0
44310ZORRITOS_N,1132341,1,852258,31879266,15,7,0,5,93,0
44310TALARA N,187687,0,142234,5111135,0,2,0,0,0,0
44226INDEPE_N,744577,0,558522,30688885,0,23,1,9,58,1
44310CHIMBOTENVA_N,641072,0,481722,17593739,0,2,0,0,0,0
44242HUACHO,111388,271,559940,6888834,0,7,3,0,0,1
44320SANJUAN_N,609982,0,458776,16827409,2,1,1,0,0,2
44310PARAMONGA_N,2461688,0,1848024,69667117,0,13,0,0,0,0
44310CHICLAYO_N,1620512,0,1216428,56728771,0,6,0,0,0,0
44310TRUJILLO_N,2778361,4,2085980,90595523,0,6,0,0,0,0
44310COTARUSE_N,1608885,0,1207368,52412498,0,2,0,0,0,0
44220LA_BREA,612776,0,461068,17634094,18,16,4,0,0,2
44310SOCABAYA_REP_N,1687723,1,1266650,60190562,0,6,0,0,0,0
44266CARHUAMAYO,111693,228,560855,5174730,20,15,2,0,0,1
44311AZANGARO,170674,4,853540,2003097,0,1,0,0,0,0
44263HUACHO,111401,305,562105,6876996,0,35,6,1,4,1
44305HUACHO,112027,270,563980,6874888,8,25,1,0,0,1
44304HUACHO,112518,183,564705,6931369,0,34,6,4,31,1
44311SOCABAYA_N,2042706,0,1533162,64700285,0,2,0,0,0,0
44226HUACHO,112882,153,566260,6714386,0,6,1,0,0,1
44311QUENCORO_N,1973377,0,1481772,54733244,0,2,0,0,0,0
44311OLLEROS,247895,512,1244070,2796929,0,11,0,0,0,0
44311LANINA_N,2585923,0,1941392,76590241,0,11,0,0,0,0
44226TOCACHE_N,619438,0,465906,16977339,0,3,3,0,0,2
44328TINTAYA_N,624241,1,469024,19113679,1,7,1,0,0,2
44216CHIMBOTENVA_N,755314,2,567364,20939483,1,4,2,0,0,1
44214AUCAYACU_N,626559,0,470696,21201223,0,1,1,0,0,2
44306HUACHO,112905,243,567815,6856786,0,41,2,2,10,1
44311HUANUCO_N,1377676,1,1034434,37417270,0,3,0,0,0,0
44285CHIMBOTENVA_N,630892,0,474038,17254183,0,6,2,0,0,2
44260CARAPONGO,636619,0,478110,26360768,1,21,5,0,0,2
44274CARAPONGO,641631,0,481706,26320112,0,3,2,0,0,2
44311ICA,156469,131,786455,11995662,0,3,0,0,0,0
44311ZORRITOS_N,886168,0,667834,24882810,18,3,0,0,0,0
44311TALARA N,189175,0,142906,5152693,0,3,0,0,0,0
44311CARAPONGO,685132,1,514390,31134764,4,4,0,0,0,0
44311CHIMBOTENVA_N,699428,0,525376,19227026,0,7,0,0,0,0
44226CHIMBOTENVA_N,644527,0,484878,18080062,24,3,1,0,0,2
44267CARAPONGO,646798,0,485518,30063646,1,4,4,0,0,2
44311REQUE,1656440,0,1243218,50986125,0,4,0,0,0,0
44311CHAVARRIA_N,920634,0,691880,26367054,5,2,0,1,68,0
44311AGUAYTIA_N,150737,0,113968,28610542,0,2,0,0,0,0
44205CHIMBOTENVA_N,647693,0,486652,17807900,1,2,2,0,0,2
44311CHICLAYO_N,1626593,0,1221156,56853820,0,12,0,0,0,0
44230HUACHO,113338,189,569005,6650394,0,6,1,1,8,1
44252INDEPE_N,760079,0,570166,32073177,1,24,2,10,100,1
44312POMACO,210481,92,1053380,9199451,0,2,0,0,0,0
44312TOCACHE_N,600728,30,453478,16686362,24,1,0,0,0,0
44312AZANGARO,170446,2,852335,2044184,0,1,0,0,0,0
44312SANROS_N,1624192,0,1219098,46600605,0,7,0,0,0,0
44278HUACHO,114414,200,574355,6637531,2,6,3,1,4,1
44312VENTANILLA,198390,402,996300,6344249,2,2,0,1,2,0
44301HUACHO,114463,186,574410,6712906,0,45,1,0,0,1
44312HUAYUCACHI,275601,20,1378335,1582290,0,10,0,1,188,0
44312OLLEROS,250232,524,1256620,2604231,0,1,0,0,0,0
44312LANINA_N,2778257,0,2085632,82987370,0,9,0,0,0,0
44200HUACHO,114460,218,574895,6683856,4,6,3,0,0,1
44312GUADALUPE_N,1503680,0,1130538,41774411,0,6,0,0,0,0
44312HUANUCO_N,1460410,0,1096506,39800740,0,3,0,18,3168,0
44260CHIMBOTENVA_N,649612,0,488122,17794970,1,8,6,0,0,2
44312SANJUAN_N,1199681,0,901554,33404144,0,10,0,1,2,0
44312ICA,147254,127,740270,13458111,0,18,0,0,0,0
44312ZORRITOS_N,1032980,0,776748,28659152,0,7,0,0,0,0
44312TALARA N,203209,0,153558,5534221,0,2,0,0,0,0
44312CARAPONGO,669293,0,502438,30326245,0,3,0,1,128,0
44312CHIMBOTENVA_N,776797,2,583570,21450803,0,17,0,0,0,0
44281CHIMBOTENVA_N,653162,0,490766,17905020,0,12,3,0,0,2
44312REQUE,1734631,0,1301914,54710688,0,2,0,0,0,0
44312CHAVARRIA_N,834645,2,627202,23880063,0,2,0,0,0,0
44312PARAMONGA_N,1285858,1,966758,34896846,0,16,0,0,0,0
44312CHICLAYO_N,1742222,0,1308012,60701541,0,10,0,0,0,0
44312TRUJILLO_N,2730857,0,2050642,99051501,12,7,0,0,0,0
44215HUACHO,114686,155,575230,6559663,2,28,4,1,8,1
44313AZANGARO,171140,0,855790,1992720,0,1,0,2,3694,0
44231INDEPE_N,767167,0,575492,31754408,2,21,1,2,28,1
44302HUACHO,114349,320,576050,6663289,0,39,2,3,236,1
44211HUACHO,114933,213,577230,6522432,2,37,5,1,6,1
44256HUACHO,114528,326,577375,6625444,17,2,1,27,3527,1
44313HUAYUCACHI,271074,92,1356575,1525308,7,4,0,1,2,0
44313QUENCORO_N,1986051,0,1491288,55283445,0,4,0,0,0,0
44313LANINA_N,2665052,0,2000664,79286512,0,37,0,0,0,0
44313YARABAMBA,4115330,0,3087696,209173736,0,1,0,0,0,0
44313AUCAYACU_N,513573,0,385860,18964524,0,3,0,0,0,0
44286CHIMBOTENVA_N,655645,0,492552,17963836,0,37,20,2,214,2
44313MARCONA,5345493,0,4010242,192262987,0,1,0,2,6284,0
44218HUACHO,115114,182,577780,6693891,0,14,2,0,0,1
44313GUADALUPE_N,1489230,1,1118180,41372333,0,9,0,0,0,0
44313PARAGSHA_NVA,183204,374,919915,8990382,6,1,0,0,0,0
44313HUANUCO_N,1395197,7,1047854,37909185,4,6,0,0,0,0
44284CHIMBOTENVA_N,656302,0,493358,17991338,1,8,6,0,0,2
44316HUACHO,115315,189,578755,6432284,0,6,1,1,8,1
44313ZORRITOS_N,869181,0,653932,24122130,0,4,0,0,0,0
44245CHIMBOTENVA_N,660401,0,496200,18143301,2,7,5,0,0,2
44313CARAPONGO,615390,0,462036,28004644,3,3,0,0,0,0
44330ZORRITOS_N,658590,0,496234,18423605,0,15,9,0,0,2
44292CARAPONGO,661817,0,496900,28738983,1,5,3,0,0,2
44313REQUE,1674828,0,1257032,51750865,0,6,0,0,0,0
44313PARAMONGA_N,1098286,0,825802,29804209,0,9,0,0,0,0
44285CARAPONGO,663787,0,498324,27655346,1,7,7,0,0,2
44313ORCOTUNA,1204926,1,904214,46174196,2,1,0,0,0,0
44314CVERDE,131259,341,658105,5311845,330,1,0,0,0,0
44231HUACHO,115213,236,578915,6537142,2,6,1,0,0,1
44314AZANGARO,163386,323,820000,1941248,310,1,0,0,0,0
44283CHIMBOTENVA_N,664360,0,499284,18215934,3,28,13,0,0,2
44213HUACHO,115294,207,579045,6686200,0,46,5,1,10,1
44216HUACHO,115529,250,580940,6582973,2,21,2,0,0,1
44243HUACHO,115866,216,581970,6644684,0,6,1,0,0,1
44314TRUJILLNUEV,139526,3016,723760,12440390,8,4,0,0,0,0
44314HUAYUCACHI,270890,86,1355625,1613663,3,2,0,0,0,0
44314QUENCORO_N,1981953,0,1488262,55029423,0,2,0,0,0,0
44314LANINA_N,2721083,0,2043046,81184515,0,9,0,0,0,0
44275CARAPONGO,668732,0,502008,28883541,1,6,6,0,0,2
44314MARCONA,4871623,0,3654902,176360572,4,3,0,1,4428,0
44314CARABAYLLO,251653,328,1264125,8026840,0,33,0,0,0,0
44314GUADALUPE_N,1531354,0,1149958,42555165,0,6,0,0,0,0
44314HUANUCO_N,1437717,0,1079502,39143723,0,3,0,7,44629,0
44314PIURA2_N,4320737,0,3242632,130991754,0,12,0,0,0,0
44314ICA,141599,147,712770,13781043,0,24,0,1,39915,0
44270CARAPONGO,669671,0,502922,29442103,11,8,6,0,0,2
44251CHIMBOTENVA_N,671499,0,504524,18478093,1,9,6,1,15,2
44314CARAPONGO,640216,0,480610,29630437,1,1,0,0,0,0
44295CHIMBOTENVA_N,671862,0,504894,18423729,0,12,6,0,0,2
44265CARAPONGO,673096,0,505300,29514125,1,2,2,0,0,2
44314REQUE,1915433,0,1437552,60303837,0,4,0,0,0,0
44303CHIMBOTENVA_N,674252,0,506632,18506213,0,7,1,0,0,2
44314PUCALLPA_N,202659,4,152948,41293159,5,1,0,0,0,0
44314PARAMONGA_N,1195194,0,898204,32574193,0,15,0,0,0,0
44314CHICLAYO_N,1894867,0,1422132,67970136,0,2,0,0,0,0
44314TRUJILLO_N,3000468,0,2252140,103253151,0,9,0,0,0,0
44293CHIMBOTENVA_N,674305,0,506760,18492708,0,14,4,0,0,2
44294CHIMBOTENVA_N,675100,0,507260,18527952,0,18,9,0,0,2
44315POMACO,213579,50,1068715,8893076,4,2,0,0,0,0
44203CHIMBOTENVA_N,676042,0,507862,18617062,0,6,6,0,0,2
44315AZANGARO,170246,11,851440,1958891,2,2,0,2,366,0
44315SANROS_N,1563944,0,1174036,45609605,1,4,0,0,0,0
44315ZAPALLAL,233272,625,1170120,2437148,22,4,0,1,114,0
44315CHILCA1,206370,47,1034795,7143593,2,6,0,1,2,0
44315HUACHO,114406,165,574020,6552089,2,2,0,0,0,0
44315VENTANILLA,196663,318,986705,6747030,2,4,0,0,0,0
44315TRUJILLNUEV,139567,3016,723475,11546144,11,4,0,0,0,0
44315LANINA_N,2625685,0,1971064,78282260,1,6,0,0,0,0
44243CHIMBOTENVA_N,676208,0,507962,18604480,0,4,2,0,0,2
44204CHIMBOTENVA_N,677574,0,509028,18677535,0,9,7,0,0,2
44315CARABAYLLO,240288,341,1207635,8749465,2,23,0,0,0,0
44315GUADALUPE_N,1478865,0,1110486,41149931,1,6,0,0,0,0
44315PARAGSHA_NVA,180915,377,908675,8882560,8,6,0,0,0,0
44316ZORRITOS_N,678010,0,510456,18927236,0,10,3,0,0,2
44315TINGOM_ETS_N,350125,0,263662,25192015,1,2,0,0,0,0
44315SANJUAN_N,863946,0,649210,23989200,1,4,0,0,0,0
44315ICA,139780,145,702565,13483214,2,15,0,0,0,0
44232HUACHO,115921,220,582225,6554423,0,6,2,2,19,1
44313HUACHO,116068,174,582345,6597459,0,4,1,20,5612,1
44331CHIMBOTENVA_N,680230,0,510978,18705424,0,26,3,0,0,2
44315CARAPONGO,687625,0,516216,31259295,5,1,0,0,0,0
44262HUACHO,116533,171,584605,6565517,0,44,12,0,0,1
44247CHIMBOTENVA_N,683180,0,513228,18773846,0,7,5,0,0,2
44315REQUE,1636118,0,1228082,51065048,1,4,0,0,0,0
44315CHAVARRIA_N,919053,0,690660,26472150,1,8,0,1,6,0
44315AGUAYTIA_N,157775,0,119206,30316615,1,2,0,0,0,0
44315PARAMONGA_N,1482784,1,1114108,40933184,1,17,0,0,0,0
44315CHICLAYO_N,1622929,0,1218278,56522398,1,2,0,0,0,0
44293CARAPONGO,684757,0,514022,32107595,0,5,5,0,0,2
44315SOCABAYA_REP_N,1492223,0,1119880,52078196,1,6,0,0,0,0
44316AZANGARO,121703,469,613365,1675863,39,3,0,0,0,0
44236HUACHO,116819,179,586305,6553427,0,6,2,2,8,1
44316CHILCA1,203803,44,1019640,7218942,4,4,0,2,12,0
44212HUACHO,116469,287,586445,6465596,2,13,2,0,0,1
44316TRUJILLNUEV,139723,3077,722980,11421695,0,3,0,0,0,0
44316HUAYUCACHI,272553,46,1363360,1659951,0,4,0,0,0,0
44316QUENCORO_N,1942375,0,1458450,53948614,0,2,0,2,27,0
44316OLLEROS,264354,513,1326425,1922517,0,5,0,0,0,0
44316LANINA_N,2614734,0,1962702,78146133,0,2,0,0,0,0
44316PUNO_N,341257,0,257332,11438760,0,4,0,0,0,0
44316MARCONA,4599418,0,3450336,183503397,0,5,0,0,0,0
44316GUADALUPE_N,1468447,0,1102648,40843500,0,4,0,0,0,0
44272CARAPONGO,687224,0,515886,32062719,3,8,6,0,0,2
44247HUACHO,116870,189,586480,6591668,0,20,5,1,18,1
44272SOCABAYA_REP_N,688698,0,517954,19659547,16,22,6,0,0,2
44215CHIMBOTENVA_N,690849,0,518948,19109055,1,6,4,0,0,2
44316CHIMBOTENVA_N,710266,0,533782,19580440,0,3,0,0,0,0
44326HUACHO,116947,163,586645,6347827,0,4,1,1,8,1
44316REQUE,1661260,0,1246894,51517278,0,4,0,1,74,0
44316PARAMONGA_N,2509201,0,1883948,71165045,0,15,0,0,0,0
44316CHICLAYO_N,1630998,0,1224340,56949574,0,2,0,1,74,0
44316TRUJILLO_N,3045751,0,2286152,96243743,0,3,0,1,2,0
44198CHIMBOTENVA_N,692155,0,519938,19214212,0,11,7,0,0,2
44317SANROS_N,1458032,0,1094456,41976608,0,2,0,0,0,0
44317CHILCA1,204826,135,1025285,7020624,11,2,0,0,0,0
44317VENTANILLA,198470,269,995370,6583679,0,2,0,0,0,0
44317TRUJILLNUEV,144923,3145,748205,10837088,0,1,0,0,0,0
44317LANINA_N,2541429,0,1907660,75723492,0,2,0,0,0,0
44317MARCONA,5225260,0,3920018,196673284,0,1,0,0,0,0
44317CARABAYLLO,236144,365,1184730,8910248,0,12,0,0,0,0
44317GUADALUPE_N,1437484,0,1079084,40021490,0,4,0,0,0,0
44317PARAGSHA_NVA,183122,386,919745,8954706,4,1,0,0,0,0
44297CHIMBOTENVA_N,692368,0,520122,19061555,0,4,4,0,0,2
44317TINGOM_ETS_N,343139,0,258396,24521220,0,2,0,0,0,0
44317SANJUAN_N,841546,0,632820,23308596,0,2,0,0,0,0
44317ICA,144661,132,732790,13217416,17,9,0,0,0,0
44317ZORRITOS_N,596513,0,449432,16770354,1,5,0,0,0,0
44317TALARA N,188493,0,142230,5131882,0,3,0,0,0,0
44317CARAPONGO,661954,0,496898,30843570,6,1,0,0,0,0
44317CHIMBOTENVA_N,682448,0,512650,18758909,1,5,0,0,0,0
44255HUACHO,117063,179,587375,6605552,0,41,11,8,66,1
44317LA_BREA,708004,0,531720,20360051,0,3,0,0,0,0
44317REQUE,1610953,0,1209176,49460182,1,4,0,0,0,0
44317CHAVARRIA_N,916930,0,688920,26217945,0,3,0,0,0,0
