
01/16/21 20:29:56 rep1sca01 scada_alarm[2783]: rep1sca01   OSI_SYSTEM      AUTO-ACK:CLASS  01/16/21 20:29:56   03065014 MOLLEPATA 220                     BARRA TENSION                    RETORNO A NORMAL                             230.7       4

01/16/21 20:29:58 rep1sca01 osi_alarm_check[2750]: rep1sca01   OSI_SYSTEM      AUTO-ACK:RTN    01/16/21 20:29:58   03065014 MOLLEPATA 220                     BARRA TENSION                    LIMITE SUPERIOR 1 EXCEDIDO                   231.1       4

01/16/21 20:30:03 rep1sca01 scada_alarm[2783]: rep1sca01   OSI_SYSTEM      AUTO-ACK:CLASS  01/16/21 20:30:03   03042050 HUANCAVEL 10                      T9-261 PL3 TENSION V-TR          RETORNO A NORMAL                              10.2       4

01/16/21 20:30:04 rep1sca01 osi_alarm_check[2750]: rep1sca01   OSI_SYSTEM      AUTO-ACK:RTN    01/16/21 20:30:04   03042050 HUANCAVEL 10                      T9-261 PL3 TENSION V-TR          LIMITE SUPERIOR 1 EXCEDIDO                    10.3       4

01/16/21 20:30:06 rep1sca01 scada_alarm[2783]: rep1sca01   OSI_SYSTEM      AUTO-ACK:CLASS  01/16/21 20:30:06   03065014 MOLLEPATA 220                     BARRA TENSION                    RETORNO A NORMAL                             231.0       4

01/16/21 20:30:08 rep1sca01 osi_alarm_check[2750]: rep1sca01   OSI_SYSTEM      AUTO-ACK:RTN    01/16/21 20:30:08   03065014 MOLLEPATA 220                     BARRA TENSION                    LIMITE SUPERIOR 1 EXCEDIDO                   231.2       4

01/16/21 20:30:26 rep1sca01 scada_alarm[2783]: rep1sca01   OSI_SYSTEM      AUTO-ACK:CLASS  01/16/21 20:30:26   03065014 MOLLEPATA 220                     BARRA TENSION                    RETORNO A NORMAL                             230.8       4

01/16/21 20:30:28 rep1sca01 osi_alarm_check[2750]: rep1sca01   OSI_SYSTEM      AUTO-ACK:RTN    01/16/21 20:30:28   03065014 MOLLEPATA 220                     BARRA TENSION                    LIMITE SUPERIOR 1 EXCEDIDO                   231.2       4

01/16/21 20:30:36 rep1sca01 scada_alarm[2783]: rep1sca01   OSI_SYSTEM      AUTO-ACK:CLASS  01/16/21 20:30:36   03065014 MOLLEPATA 220                     BARRA TENSION                    RETORNO A NORMAL                             230.8       4

01/16/21 20:30:38 rep1sca01 osi_alarm_check[2750]: rep1sca01   OSI_SYSTEM      AUTO-ACK:RTN    01/16/21 20:30:38   03065014 MOLLEPATA 220                     BARRA TENSION                    LIMITE SUPERIOR 1 EXCEDIDO                   231.0       4

01/16/21 20:30:39 rep1sca01 alrm_server[2680]: rep1sca01   OSI_SYSTEM      AUTO-ACK:CLASS  01/16/21 20:30:39            FEP                               Medio Mundo Channel Group 14.MEDIO_MUNDO2b Channel reset from failed state          RESET           6

01/16/21 20:30:39 rep1sca01 alrm_server[2680]: rep1sca01   OSI_SYSTEM      AUTO-DEL:CLASS  01/16/21 20:30:39            FEP                               Medio Mundo Channel Group 14.MEDIO_MUNDO2b Channel now online                       ONLINE          6

01/16/21 20:30:39 rep1sca01 alrm_server[2680]: rep1sca01   OSI_SYSTEM      AUTO-DEL:CLASS  01/16/21 20:30:39            FEP                               Medio Mundo Channel Group 14.MEDIO_MUNDO2b Unable to open socket                    FAILED          6

01/16/21 20:30:39 rep1sca01 alrm_server[2680]: rep1sca01   OSI_SYSTEM      AUTO-DEL:CLASS  01/16/21 20:30:39            FEP                               Medio Mundo Channel Group 14     Channel Group Failed                     FAILED          6

01/16/21 20:30:40 rep1sca01 alrm_server[2680]: rep1sca01   OSI_SYSTEM      AUTO-DEL:CLASS  01/16/21 20:30:40            FEP                               Medio Mundo Channel Group 14.MEDIO_MUNDO1b Channel now online                       ONLINE          6

01/16/21 20:30:40 rep1sca01 alrm_server[2680]: rep1sca01   OSI_SYSTEM      AUTO-DEL:CLASS  01/16/21 20:30:40            FEP                               Medio Mundo Channel Group 14     Channel Group Online                     ONLINE          6

01/16/21 20:30:44 rep1sca01 [2847]:             asaavedra       ACKNOWLEDGED    01/16/21 20:30:44   03042050 HUANCAVEL 10                      T9-261 PL3 TENSION V-TR          LIMITE SUPERIOR 1 EXCEDIDO                    10.3       4

01/16/21 20:30:51 rep1sca01 scada_alarm[2783]: rep1sca01   OSI_SYSTEM      AUTO-ACK:CLASS  01/16/21 20:30:51   03065014 MOLLEPATA 220                     BARRA TENSION                    RETORNO A NORMAL                             230.3       4

01/16/21 20:30:52 rep1sca01 osi_alarm_check[2750]: rep1sca01   OSI_SYSTEM      AUTO-ACK:RTN    01/16/21 20:30:52   03065014 MOLLEPATA 220                     BARRA TENSION                    LIMITE SUPERIOR 1 EXCEDIDO                   231.2       4

01/16/21 20:30:52 rep1sca01 scada_alarm[2783]: rep1sca01   OSI_SYSTEM      AUTO-ACK:CLASS  01/16/21 20:30:52   03042050 HUANCAVEL 10                      T9-261 PL3 TENSION V-TR          RETORNO A NORMAL                              10.2       4

01/16/21 20:30:53 rep1sca01 scada_alarm[2783]: rep1sca01   OSI_SYSTEM      AUTO-ACK:CLASS  01/16/21 20:30:53   03063845 INDEPENDEN 60                     T3-261 POT ACTIVA                RETORNO DE MEDIDA CONGELADA                  -30.0       2

01/16/21 20:30:59 rep1sca01 scada_alarm[2783]: rep1sca01   OSI_SYSTEM      AUTO-ACK:CLASS  01/16/21 20:30:59   03042050 HUANCAVEL 10                      T9-261 PL3 TENSION V-TR          RETORNO A NORMAL                              10.2       4

01/16/21 20:31:00 rep1sca01 osi_alarm_check[2750]: rep1sca01   OSI_SYSTEM      AUTO-ACK:RTN    01/16/21 20:31:00   03042050 HUANCAVEL 10                      T9-261 PL3 TENSION V-TR          LIMITE SUPERIOR 1 EXCEDIDO                    10.3       4

01/16/21 20:31:02 rep1sca01 scada_alarm[2783]: rep1sca01   OSI_SYSTEM      AUTO-ACK:CLASS  01/16/21 20:31:02   03011F85 AZANGARO 22.9                     B1 TENSION                       RETORNO A NORMAL                              22.9       4

01/16/21 20:31:04 rep1sca01 osi_alarm_check[2750]: rep1sca01   OSI_SYSTEM      AUTO-ACK:RTN    01/16/21 20:31:04   03011F85 AZANGARO 22.9                     B1 TENSION                       LIMITE INFERIOR 1 EXCEDIDO                    22.4       4

01/16/21 20:31:07 rep1sca01 scada_alarm[2783]: rep1sca01   OSI_SYSTEM      AUTO-ACK:CLASS  01/16/21 20:31:07   03042050 HUANCAVEL 10                      T9-261 PL3 TENSION V-TR          RETORNO A NORMAL                              10.2       4

01/16/21 20:31:08 rep1sca01 osi_alarm_check[2750]: rep1sca01   OSI_SYSTEM      AUTO-ACK:RTN    01/16/21 20:31:08   03042050 HUANCAVEL 10                      T9-261 PL3 TENSION V-TR          LIMITE SUPERIOR 1 EXCEDIDO                    10.3       4

01/16/21 20:31:11 rep1sca01 scada_alarm[2783]: rep1sca01   OSI_SYSTEM      AUTO-ACK:CLASS  01/16/21 20:31:11   03054009 CHIMBOTE 13.8                     BARRA_A TENSION                  RETORNO A NORMAL                              14.0       4

01/16/21 20:31:12 rep1sca01 osi_alarm_check[2750]: rep1sca01   OSI_SYSTEM      AUTO-ACK:RTN    01/16/21 20:31:12   03054009 CHIMBOTE 13.8                     BARRA_A TENSION                  LIMITE INFERIOR 1 EXCEDIDO                    13.5       4

01/16/21 20:31:14 rep1sca01 scada_alarm[2783]: rep1sca01   OSI_SYSTEM      AUTO-ACK:CLASS  01/16/21 20:31:14   03042050 HUANCAVEL 10                      T9-261 PL3 TENSION V-TR          RETORNO A NORMAL                              10.2       4

01/16/21 20:31:15 rep1sca01 alrm_server[2680]: rep1sca01   OSI_SYSTEM      AUTO-DEL:CLASS  01/16/21 20:31:15            FEP                               Medio Mundo Channel Group 14.MEDIO_MUNDO1b No Reply Limit Exceeded                  FAILED          6

01/16/21 20:31:15 rep1sca01 scada_alarm[2783]: rep1sca01   OSI_SYSTEM      AUTO-ACK:CLASS  01/16/21 20:31:15   03054009 CHIMBOTE 13.8                     BARRA_A TENSION                  RETORNO A NORMAL                              13.9       4

01/16/21 20:31:16 rep1sca01 osi_alarm_check[2750]: rep1sca01   OSI_SYSTEM      AUTO-ACK:RTN    01/16/21 20:31:16   03054009 CHIMBOTE 13.8                     BARRA_A TENSION                  LIMITE INFERIOR 1 EXCEDIDO                    13.5       4

01/16/21 20:31:16 rep1sca01 osi_alarm_check[2750]: rep1sca01   OSI_SYSTEM      AUTO-ACK:RTN    01/16/21 20:31:16   03042050 HUANCAVEL 10                      T9-261 PL3 TENSION V-TR          LIMITE SUPERIOR 1 EXCEDIDO                    10.3       4

01/16/21 20:31:18 rep1sca01 scada_alarm[2783]: rep1sca01   OSI_SYSTEM      AUTO-ACK:CLASS  01/16/21 20:31:18   03045049 JULIACA 22.9                      RSVA_3 CORRIENTE IS              RETORNO DE MEDIDA CONGELADA                   11.0       4

01/16/21 20:31:24 rep1sca01 scada_alarm[2783]: rep1sca01   OSI_SYSTEM      AUTO-ACK:CLASS  01/16/21 20:31:24   03053021 PIURA 60                          BARRA_B TENSION                  RETORNO A NORMAL                              59.8       4

01/16/21 20:31:26 rep1sca01 scada_alarm[2783]: rep1sca01   OSI_SYSTEM      AUTO-ACK:CLASS  01/16/21 20:31:26   03065014 MOLLEPATA 220                     BARRA TENSION                    RETORNO A NORMAL                             230.5       4

01/16/21 20:31:26 rep1sca01 osi_alarm_check[2750]: rep1sca01   OSI_SYSTEM      AUTO-ACK:RTN    01/16/21 20:31:26   03053021 PIURA 60                          BARRA_B TENSION                  LIMITE INFERIOR 1 EXCEDIDO                    59.5       4

01/16/21 20:31:26 rep1sca01 osi_alarm_check[2750]: rep1sca01   OSI_SYSTEM      AUTO-ACK:RTN    01/16/21 20:31:26   03065014 MOLLEPATA 220                     BARRA TENSION                    LIMITE SUPERIOR 1 EXCEDIDO                   231.1       4

01/16/21 20:31:29 rep1sca01 scada_alarm[2783]: rep1sca01   OSI_SYSTEM      AUTO-ACK:CLASS  01/16/21 20:31:29   03042050 HUANCAVEL 10                      T9-261 PL3 TENSION V-TR          RETORNO A NORMAL                              10.2       4

01/16/21 20:31:29 rep1sca01 scada_alarm[2783]: rep1sca01   OSI_SYSTEM      AUTO-ACK:CLASS  01/16/21 20:31:29   03011F85 AZANGARO 22.9                     B1 TENSION                       RETORNO A NORMAL                              22.9       4

01/16/21 20:31:30 rep1sca01 osi_alarm_check[2750]: rep1sca01   OSI_SYSTEM      AUTO-ACK:RTN    01/16/21 20:31:30   03011F85 AZANGARO 22.9                     B1 TENSION                       LIMITE INFERIOR 1 EXCEDIDO                    22.7       4

01/16/21 20:31:30 rep1sca01 osi_alarm_check[2750]: rep1sca01   OSI_SYSTEM      AUTO-ACK:RTN    01/16/21 20:31:30   03042050 HUANCAVEL 10                      T9-261 PL3 TENSION V-TR          LIMITE SUPERIOR 1 EXCEDIDO                    10.3       4

01/16/21 20:31:30 rep1sca01 alrm_server[2680]: rep1sca01   OSI_SYSTEM      AUTO-ACK:CLASS  01/16/21 20:31:30            State Estimator                                                    State Estimator converged with violations                 7

01/16/21 20:31:32 rep1sca01 scada_alarm[2783]: rep1sca01   OSI_SYSTEM      AUTO-ACK:CLASS  01/16/21 20:31:32   03054009 CHIMBOTE 13.8                     BARRA_A TENSION                  RETORNO A NORMAL                              14.0       4

01/16/21 20:31:34 rep1sca01 osi_alarm_check[2750]: rep1sca01   OSI_SYSTEM      AUTO-ACK:RTN    01/16/21 20:31:34   03054009 CHIMBOTE 13.8                     BARRA_A TENSION                  LIMITE INFERIOR 1 EXCEDIDO                    13.5       4

01/16/21 20:31:34 rep1sca01 scada_alarm[2783]: rep1sca01   OSI_SYSTEM      AUTO-ACK:CLASS  01/16/21 20:31:34   03042049 HUANCAVEL 10                      T9-261 PL3 TENSION V-ST          RETORNO A NORMAL                              10.2       4

01/16/21 20:31:36 rep1sca01 osi_alarm_check[2750]: rep1sca01   OSI_SYSTEM      AUTO-ACK:RTN    01/16/21 20:31:36   03042049 HUANCAVEL 10                      T9-261 PL3 TENSION V-ST          LIMITE SUPERIOR 1 EXCEDIDO                    10.3       4

01/16/21 20:31:38 rep1sca01 scada_alarm[2783]: rep1sca01   OSI_SYSTEM      AUTO-ACK:CLASS  01/16/21 20:31:38   01082G39 TRUJILL NOR 10                    SVC ALAR LEVE                    RETORNO A NORMAL                          INACTIVO       3

01/16/21 20:31:39 rep1sca01 scada_alarm[2783]: rep1sca01   OSI_SYSTEM      AUTO-ACK:CLASS  01/16/21 20:31:39   03042050 HUANCAVEL 10                      T9-261 PL3 TENSION V-TR          RETORNO A NORMAL                              10.2       4

01/16/21 20:31:40 rep1sca01 osi_alarm_check[2750]: rep1sca01   OSI_SYSTEM      AUTO-ACK:RTN    01/16/21 20:31:40   03042050 HUANCAVEL 10                      T9-261 PL3 TENSION V-TR          LIMITE SUPERIOR 1 EXCEDIDO                    10.3       4

01/16/21 20:31:51 rep1sca01 scada_alarm[2783]: rep1sca01   OSI_SYSTEM      AUTO-ACK:CLASS  01/16/21 20:31:51   03042049 HUANCAVEL 10                      T9-261 PL3 TENSION V-ST          RETORNO A NORMAL                              10.2       4

01/16/21 20:31:52 rep1sca01 osi_alarm_check[2750]: rep1sca01   OSI_SYSTEM      AUTO-ACK:RTN    01/16/21 20:31:52   03042049 HUANCAVEL 10                      T9-261 PL3 TENSION V-ST          LIMITE SUPERIOR 1 EXCEDIDO                    10.3       4

01/16/21 20:31:56 rep1sca01 scada_alarm[2783]: rep1sca01   OSI_SYSTEM      AUTO-ACK:CLASS  01/16/21 20:31:56   03042050 HUANCAVEL 10                      T9-261 PL3 TENSION V-TR          RETORNO A NORMAL                              10.2       4

01/16/21 20:31:56 rep1sca01 osi_alarm_check[2750]: rep1sca01   OSI_SYSTEM      AUTO-ACK:RTN    01/16/21 20:31:56   03042050 HUANCAVEL 10                      T9-261 PL3 TENSION V-TR          LIMITE SUPERIOR 1 EXCEDIDO                    10.3       4

01/16/21 20:31:58 rep1sca01 scada_alarm[2783]: rep1sca01   OSI_SYSTEM      AUTO-ACK:CLASS  01/16/21 20:31:58   01033075 OROYA NUEVA 220                   L-2224 FP1 ERR SYNC TIME         CAMBIO DE ESTADO                          ACTIVO         7

01/16/21 20:32:09 rep1sca01 scada_alarm[2783]: rep1sca01   OSI_SYSTEM      AUTO-ACK:CLASS  01/16/21 20:32:09   03011F85 AZANGARO 22.9                     B1 TENSION                       RETORNO A NORMAL                              23.0       4

01/16/21 20:32:10 rep1sca01 osi_alarm_check[2750]: rep1sca01   OSI_SYSTEM      AUTO-ACK:RTN    01/16/21 20:32:10   03011F85 AZANGARO 22.9                     B1 TENSION                       LIMITE INFERIOR 1 EXCEDIDO                    22.6       4

01/16/21 20:32:19 rep1sca01 scada_alarm[2783]: rep1sca01   OSI_SYSTEM      AUTO-ACK:CLASS  01/16/21 20:32:19   03042050 HUANCAVEL 10                      T9-261 PL3 TENSION V-TR          RETORNO A NORMAL                              10.2       4

01/16/21 20:32:20 rep1sca01 osi_alarm_check[2750]: rep1sca01   OSI_SYSTEM      AUTO-ACK:RTN    01/16/21 20:32:20   03042050 HUANCAVEL 10                      T9-261 PL3 TENSION V-TR          LIMITE SUPERIOR 1 EXCEDIDO                    10.3       4

01/16/21 20:32:31 rep1sca01 scada_alarm[2783]: rep1sca01   OSI_SYSTEM      AUTO-ACK:CLASS  01/16/21 20:32:31   03042050 HUANCAVEL 10                      T9-261 PL3 TENSION V-TR          RETORNO A NORMAL                              10.2       4

01/16/21 20:32:32 rep1sca01 osi_alarm_check[2750]: rep1sca01   OSI_SYSTEM      AUTO-ACK:RTN    01/16/21 20:32:32   03042050 HUANCAVEL 10                      T9-261 PL3 TENSION V-TR          LIMITE SUPERIOR 1 EXCEDIDO                    10.3       4

01/16/21 20:32:34 rep1sca01 scada_alarm[2783]: rep1sca01   OSI_SYSTEM      AUTO-ACK:CLASS  01/16/21 20:32:34   01033075 OROYA NUEVA 220                   L-2224 FP1 ERR SYNC TIME         CAMBIO DE ESTADO                          INACTIVO       7

01/16/21 20:32:42 rep1sca01 scada_alarm[2783]: rep1sca01   OSI_SYSTEM      AUTO-ACK:CLASS  01/16/21 20:32:42   03042050 HUANCAVEL 10                      T9-261 PL3 TENSION V-TR          RETORNO A NORMAL                              10.2       4

01/16/21 20:32:44 rep1sca01 osi_alarm_check[2750]: rep1sca01   OSI_SYSTEM      AUTO-ACK:RTN    01/16/21 20:32:44   03042050 HUANCAVEL 10                      T9-261 PL3 TENSION V-TR          LIMITE SUPERIOR 1 EXCEDIDO                    10.3       4

01/16/21 20:32:50 rep1sca01 scada_alarm[2783]: rep1sca01   OSI_SYSTEM      AUTO-ACK:CLASS  01/16/21 20:32:50   03042050 HUANCAVEL 10                      T9-261 PL3 TENSION V-TR          RETORNO A NORMAL                              10.2       4

01/16/21 20:32:52 rep1sca01 osi_alarm_check[2750]: rep1sca01   OSI_SYSTEM      AUTO-ACK:RTN    01/16/21 20:32:52   03042050 HUANCAVEL 10                      T9-261 PL3 TENSION V-TR          LIMITE SUPERIOR 1 EXCEDIDO                    10.3       4

01/16/21 20:32:58 rep1sca01 scada_alarm[2783]: rep1sca01   OSI_SYSTEM      AUTO-ACK:CLASS  01/16/21 20:32:58   03042050 HUANCAVEL 10                      T9-261 PL3 TENSION V-TR          RETORNO A NORMAL                              10.2       4

01/16/21 20:33:00 rep1sca01 osi_alarm_check[2750]: rep1sca01   OSI_SYSTEM      AUTO-ACK:RTN    01/16/21 20:33:00   03042050 HUANCAVEL 10                      T9-261 PL3 TENSION V-TR          LIMITE SUPERIOR 1 EXCEDIDO                    10.3       4

01/16/21 20:33:07 rep1sca01 scada_alarm[2783]: rep1sca01   OSI_SYSTEM      AUTO-ACK:CLASS  01/16/21 20:33:07   03042050 HUANCAVEL 10                      T9-261 PL3 TENSION V-TR          RETORNO A NORMAL                              10.2       4

01/16/21 20:33:08 rep1sca01 osi_alarm_check[2750]: rep1sca01   OSI_SYSTEM      AUTO-ACK:RTN    01/16/21 20:33:08   03042050 HUANCAVEL 10                      T9-261 PL3 TENSION V-TR          LIMITE SUPERIOR 1 EXCEDIDO                    10.3       4

01/16/21 20:33:09 rep1sca01 scada_alarm[2783]: rep1sca01   OSI_SYSTEM      AUTO-ACK:CLASS  01/16/21 20:33:09   03011F85 AZANGARO 22.9                     B1 TENSION                       RETORNO A NORMAL                              23.0       4

01/16/21 20:33:10 rep1sca01 osi_alarm_check[2750]: rep1sca01   OSI_SYSTEM      AUTO-ACK:RTN    01/16/21 20:33:10   03011F85 AZANGARO 22.9                     B1 TENSION                       LIMITE INFERIOR 1 EXCEDIDO                    22.5       4

01/16/21 20:33:13 rep1sca01 scada_alarm[2783]: rep1sca01   OSI_SYSTEM      AUTO-ACK:CLASS  01/16/21 20:33:13   03014194 SANTA ROSA 60                     BC-16 TENSION V-TR               RETORNO A LIMITE SUPERIOR 1                   64.4       4

01/16/21 20:33:19 rep1sca01 scada_alarm[2783]: rep1sca01   OSI_SYSTEM      AUTO-ACK:CLASS  01/16/21 20:33:19   03042050 HUANCAVEL 10                      T9-261 PL3 TENSION V-TR          RETORNO A NORMAL                              10.2       4

01/16/21 20:33:20 rep1sca01 osi_alarm_check[2750]: rep1sca01   OSI_SYSTEM      AUTO-ACK:RTN    01/16/21 20:33:20   03042050 HUANCAVEL 10                      T9-261 PL3 TENSION V-TR          LIMITE SUPERIOR 1 EXCEDIDO                    10.3       4

01/16/21 20:33:27 rep1sca01 scada_alarm[2783]: rep1sca01   OSI_SYSTEM      AUTO-ACK:CLASS  01/16/21 20:33:27   03042050 HUANCAVEL 10                      T9-261 PL3 TENSION V-TR          RETORNO A NORMAL                              10.2       4

01/16/21 20:33:27 rep1sca01 scada_alarm[2783]: rep1sca01   OSI_SYSTEM      AUTO-ACK:CLASS  01/16/21 20:33:27   03011F85 AZANGARO 22.9                     B1 TENSION                       RETORNO A NORMAL                              22.8       4

01/16/21 20:33:28 rep1sca01 osi_alarm_check[2750]: rep1sca01   OSI_SYSTEM      AUTO-ACK:RTN    01/16/21 20:33:28   03042050 HUANCAVEL 10                      T9-261 PL3 TENSION V-TR          LIMITE SUPERIOR 1 EXCEDIDO                    10.3       4

01/16/21 20:33:28 rep1sca01 osi_alarm_check[2750]: rep1sca01   OSI_SYSTEM      AUTO-ACK:RTN    01/16/21 20:33:28   03011F85 AZANGARO 22.9                     B1 TENSION                       LIMITE INFERIOR 1 EXCEDIDO                    22.7       4

01/16/21 20:33:31 rep1sca01 alrm_server[2680]: rep1sca01   OSI_SYSTEM      AUTO-DEL:CLASS  01/16/21 20:33:31            FEP                               LA_BREA_CHANNEL_GROUP 88.LA_BREA1a Unable to open socket                    FAILED          6

01/16/21 20:33:31 rep1sca01 alrm_server[2680]: rep1sca01   OSI_SYSTEM      AUTO-DEL:CLASS  01/16/21 20:33:31            FEP                               LA_BREA_CHANNEL_GROUP 88.LA_BREA1b Channel now online                       ONLINE          6

01/16/21 20:33:34 rep1sca01 scada_alarm[2783]: rep1sca01   OSI_SYSTEM      AUTO-ACK:CLASS  01/16/21 20:33:34   03042050 HUANCAVEL 10                      T9-261 PL3 TENSION V-TR          RETORNO A NORMAL                              10.2       4

01/16/21 20:33:44 rep1sca01 alrm_server[2680]: rep1sca01   OSI_SYSTEM      AUTO-DEL:CLASS  01/16/21 20:33:44            FEP                               LA_BREA_CHANNEL_GROUP 88         Channel Group Failed                     FAILED          6

01/16/21 20:33:53 rep1sca01 scada_alarm[2783]: rep1sca01   OSI_SYSTEM      AUTO-ACK:CLASS  01/16/21 20:33:53   03011F85 AZANGARO 22.9                     B1 TENSION                       RETORNO A NORMAL                              22.8       4

01/16/21 20:33:54 rep1sca01 osi_alarm_check[2750]: rep1sca01   OSI_SYSTEM      AUTO-ACK:RTN    01/16/21 20:33:54   03011F85 AZANGARO 22.9                     B1 TENSION                       LIMITE INFERIOR 1 EXCEDIDO                    22.6       4

01/16/21 20:33:54 rep1sca01 scada_alarm[2783]: rep1sca01   OSI_SYSTEM      AUTO-ACK:CLASS  01/16/21 20:33:54   01082G39 TRUJILL NOR 10                    SVC ALAR LEVE                    RETORNO A NORMAL                          INACTIVO       3

01/16/21 20:33:56 rep1sca01 osi_alarm_check[2750]: rep1sca01   OSI_SYSTEM      AUTO-ACK:RTN    01/16/21 20:33:56   01082G39 TRUJILL NOR 10                    SVC ALAR LEVE                    CAMBIO DE ESTADO                          ACTIVO         3

01/16/21 20:33:59 rep1sca01 scada_alarm[2783]: rep1sca01   OSI_SYSTEM      AUTO-ACK:CLASS  01/16/21 20:33:59   22196010 TRUJILL NOR 220                   ALARM TRUJILLO_010               RETORNO A NORMAL                          OFF            4

01/16/21 20:34:00 rep1sca01 osi_alarm_check[2750]: rep1sca01   OSI_SYSTEM      AUTO-ACK:RTN    01/16/21 20:34:00   22196010 TRUJILL NOR 220                   ALARM TRUJILLO_010               CAMBIO DE ESTADO                          ON             4

01/16/21 20:34:02 rep1sca01 scada_alarm[2783]: rep1sca01   OSI_SYSTEM      AUTO-ACK:CLASS  01/16/21 20:34:02   03053021 PIURA 60                          BARRA_B TENSION                  RETORNO A NORMAL                              59.8       4

01/16/21 20:34:04 rep1sca01 osi_alarm_check[2750]: rep1sca01   OSI_SYSTEM      AUTO-ACK:RTN    01/16/21 20:34:04   03053021 PIURA 60                          BARRA_B TENSION                  LIMITE INFERIOR 1 EXCEDIDO                    59.5       4

01/16/21 20:34:13 rep1sca01 scada_alarm[2783]: rep1sca01   OSI_SYSTEM      AUTO-ACK:CLASS  01/16/21 20:34:13   03042050 HUANCAVEL 10                      T9-261 PL3 TENSION V-TR          RETORNO A NORMAL                              10.2       4

01/16/21 20:34:14 rep1sca01 osi_alarm_check[2750]: rep1sca01   OSI_SYSTEM      AUTO-ACK:RTN    01/16/21 20:34:14   03042050 HUANCAVEL 10                      T9-261 PL3 TENSION V-TR          LIMITE SUPERIOR 1 EXCEDIDO                    10.3       4

01/16/21 20:34:14 rep1sca01 osi_alarm_check[2750]: rep1sca01   OSI_SYSTEM      AUTO-ACK:RTN    01/16/21 20:34:14   03042050 HUANCAVEL 10                      T9-261 PL3 TENSION V-TR          LIMITE SUPERIOR 1 EXCEDIDO                    10.3       4

01/16/21 20:34:24 rep1sca01 scada_alarm[2783]: rep1sca01   OSI_SYSTEM      AUTO-ACK:CLASS  01/16/21 20:34:24   03011F85 AZANGARO 22.9                     B1 TENSION                       RETORNO A NORMAL                              22.9       4

01/16/21 20:34:33 rep1sca01 alrm_server[2680]: rep1sca01   OSI_SYSTEM      AUTO-DEL:CLASS  01/16/21 20:34:33            FEP                               LA_BREA                          RTU reported reset                       IEC104          6

01/16/21 20:34:34 rep1sca01 scada_alarm[2783]: rep1sca01   OSI_SYSTEM      AUTO-ACK:CLASS  01/16/21 20:34:34   01071030 LA_BREA 220                       L-2168 PL1 79 BLOQU RECIERRE     RETORNO A NORMAL                          INACTIVO       2

01/16/21 20:34:34 rep1sca01 scada_alarm[2783]: rep1sca01   OSI_SYSTEM      AUTO-ACK:CLASS  01/16/21 20:34:34   01071033 LA_BREA 220                       L-2168 PL1 85-21 BLOQ            RETORNO A NORMAL                          INACTIVO       3

01/16/21 20:34:34 rep1sca01 scada_alarm[2783]: rep1sca01   OSI_SYSTEM      AUTO-ACK:CLASS  01/16/21 20:34:34   01071079 LA_BREA 220                       L-2168 PL2 79 BLOQU RECIERRE     RETORNO A NORMAL                          INACTIVO       2

01/16/21 20:34:34 rep1sca01 scada_alarm[2783]: rep1sca01   OSI_SYSTEM      AUTO-ACK:CLASS  01/16/21 20:34:34   01071082 LA_BREA 220                       L-2168 PL2 85-21 BLOQ            RETORNO A NORMAL                          INACTIVO       3

01/16/21 20:34:34 rep1sca01 scada_alarm[2783]: rep1sca01   OSI_SYSTEM      AUTO-ACK:CLASS  01/16/21 20:34:34   01071098 LA_BREA 220                       L-2168 PL2 79 PL1 ON             RETORNO A NORMAL                          INACTIVO       3

01/16/21 20:34:34 rep1sca01 scada_alarm[2783]: rep1sca01   OSI_SYSTEM      AUTO-ACK:CLASS  01/16/21 20:34:34   01071170 LA_BREA 220                       L-2169 PL1 79 BLOQU RECIERRE     RETORNO A NORMAL                          INACTIVO       2

01/16/21 20:34:34 rep1sca01 scada_alarm[2783]: rep1sca01   OSI_SYSTEM      AUTO-ACK:CLASS  01/16/21 20:34:34   01071173 LA_BREA 220                       L-2169 PL1 85-21 BLOQ            RETORNO A NORMAL                          INACTIVO       3

01/16/21 20:34:34 rep1sca01 scada_alarm[2783]: rep1sca01   OSI_SYSTEM      AUTO-ACK:CLASS  01/16/21 20:34:34   01071187 LA_BREA 220                       L-2169 PL1 79 TRIFASICO          RETORNO A NORMAL                          INACTIVO       3

01/16/21 20:34:34 rep1sca01 scada_alarm[2783]: rep1sca01   OSI_SYSTEM      AUTO-ACK:CLASS  01/16/21 20:34:34   01071189 LA_BREA 220                       L-2169 PL1 79 MONOFASICO         RETORNO A NORMAL                          INACTIVO       3

01/16/21 20:34:34 rep1sca01 scada_alarm[2783]: rep1sca01   OSI_SYSTEM      AUTO-ACK:CLASS  01/16/21 20:34:34   01071223 LA_BREA 220                       L-2169 PL2 79 BLOQU RECIERRE     RETORNO A NORMAL                          INACTIVO       2

01/16/21 20:34:34 rep1sca01 scada_alarm[2783]: rep1sca01   OSI_SYSTEM      AUTO-ACK:CLASS  01/16/21 20:34:34   01071226 LA_BREA 220                       L-2169 PL2 85-21 BLOQ            RETORNO A NORMAL                          INACTIVO       3

