Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33,Column34,Column35,Column36,Column37,Column38,Column39,Column40,Column41,Column42,Column43,Column44,Column45,Column46,Column47,Column48,Column49,Column50,Column51,Column52,Column53,Column54,Column55,Column56,Column57,Column58,Column59,Column60,Column61,Column62,Column63,Column64,Column65,Column66,Column67,Column68,Column69,Column70,Column71,Column72,Column73,Column74,Column75,Column76,Column77,Column78,Column79,Column80,Column81,Column82,Column83,Column84,Column85,Column86,Column87,Column88,Column89,Column90,Column91,Column92,Column93,Column94,Column95,Column96
01/16/21,17:10:56,rep1sca01,scada_alarm[2783]:,rep1sca01,,,OSI_SYSTEM,,,,,,AUTO-ACK:CLASS,,01/16/21,17:10:56,,,01082401,TRUJILL,NOR,138,,,,,,,,,,,,,,,,,,,D3_CORTA,UAD,FLL,COM,BAHIA,,,,,,,RETORNO,A,NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,INACTIVO,,,,,,,3,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/21,17:10:56,rep1sca01,scada_alarm[2783]:,rep1sca01,,,OSI_SYSTEM,,,,,,AUTO-ACK:CLASS,,01/16/21,17:10:56,,,01082C90,TRUJILL,NOR,138,,,,,,,,,,,,,,,,,,,L-1117,,P2,FLL,COM,RELE,,,,,,,,,,RETORNO,A,NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,INACTIVO,,,,,,,3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/21,17:10:56,rep1sca01,scada_alarm[2783]:,rep1sca01,,,OSI_SYSTEM,,,,,,AUTO-ACK:CLASS,,01/16/21,17:10:56,,,01082D37,TRUJILL,NOR,138,,,,,,,,,,,,,,,,,,,D7_CORTB,UAD,FLL,COM,BAHIA,,,,,,,RETORNO,A,NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,INACTIVO,,,,,,,3,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/21,17:10:57,rep1sca01,scada_alarm[2783]:,rep1sca01,,,OSI_SYSTEM,,,,,,AUTO-ACK:CLASS,,01/16/21,17:10:57,,,01082291,TRUJILL,NOR,138,,,,,,,,,,,,,,,,,,,D2_CORTA,UAD,FLL,COM,BAHIA,,,,,,,RETORNO,A,NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,INACTIVO,,,,,,,3,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/21,17:10:57,rep1sca01,scada_alarm[2783]:,rep1sca01,,,OSI_SYSTEM,,,,,,AUTO-ACK:CLASS,,01/16/21,17:10:57,,,01082A42,TRUJILL,NOR,138,,,,,,,,,,,,,,,,,,,L-1115,P2,FLL,COM,RELE,,,,,,,,,,,RETORNO,A,NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,INACTIVO,,,,,,,3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/21,17:10:57,rep1sca01,scada_alarm[2783]:,rep1sca01,,,OSI_SYSTEM,,,,,,AUTO-ACK:CLASS,,01/16/21,17:10:57,,,01082A81,TRUJILL,NOR,138,,,,,,,,,,,,,,,,,,,L-1139,P1,FLL,COM,RELE,,,,,,,,,,,RETORNO,A,NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,INACTIVO,,,,,,,3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/21,17:10:57,rep1sca01,scada_alarm[2783]:,rep1sca01,,,OSI_SYSTEM,,,,,,AUTO-ACK:CLASS,,01/16/21,17:10:57,,,01082B24,TRUJILL,NOR,138,,,,,,,,,,,,,,,,,,,D6_CORTA,,,UAD,FLL,COM,BAHIA,,,,,RETORNO,A,NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,INACTIVO,,,,,,,3,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/21,17:10:57,rep1sca01,scada_alarm[2783]:,rep1sca01,,,OSI_SYSTEM,,,,,,AUTO-ACK:CLASS,,01/16/21,17:10:57,,,01082C70,TRUJILL,NOR,138,,,,,,,,,,,,,,,,,,,L-1117,,P1,FLL,COM,RELE,,,,,,,,,,RETORNO,A,NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,INACTIVO,,,,,,,3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/21,17:10:57,rep1sca01,scada_alarm[2783]:,rep1sca01,,,OSI_SYSTEM,,,,,,AUTO-ACK:CLASS,,01/16/21,17:10:57,,,22299104,STATUS_LINEAS,,,,,,,,,,,,,,,,,,,,,L-2233_STATUS,,,,,,,,,,,,,,,,,,,,RETORNO,A,NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,ENERGIZED,,,,,,6
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/21,17:10:57,rep1sca01,scada_alarm[2783]:,rep1sca01,,,OSI_SYSTEM,,,,,,AUTO-ACK:CLASS,,01/16/21,17:10:57,,,22299132,STATUS_LINEAS,,,,,,,,,,,,,,,,,,,,,L-2291_STATUS,,,,,,,,,,,,,,,,,,,,RETORNO,A,NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,ENERGIZED,,,,,,6
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/21,17:10:58,rep1sca01,osi_alarm_check[2750]:,rep1sca01,,,OSI_SYSTEM,,,,,,AUTO-ACK:RTN,,,,01/16/21,17:10:58,,,02082028,TRUJILL,NOR,138,,,,,,,,,,,,,,,,,,,D2_CORTA,IN-4050,,,,,,,,,,,,,,,,,CAMBIO,DE,ESTADO,,,,,,,,,,,,,,,,,,,,,,,,,,INDETERMINADO,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/21,17:10:58,rep1sca01,osi_alarm_check[2750]:,rep1sca01,,,OSI_SYSTEM,,,,,,AUTO-ACK:RTN,,,,01/16/21,17:10:58,,,02082117,TRUJILL,NOR,138,,,,,,,,,,,,,,,,,,,D6_CORTA,,89,SE-4545,LOC/REM,,,,,CAMBIO,DE,ESTADO,,,,,,,,,,,,,,,,,,,,,,,,,,INDETERMINADO,,6,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/21,17:10:58,rep1sca01,osi_alarm_check[2750]:,rep1sca01,,,OSI_SYSTEM,,,,,,AUTO-ACK:RTN,,,,01/16/21,17:10:58,,,02082032,TRUJILL,NOR,138,,,,,,,,,,,,,,,,,,,D2_CORTA,SE-4123,,,,,,,,,,,,,,,,,CAMBIO,DE,ESTADO,,,,,,,,,,,,,,,,,,,,,,,,,,INDETERMINADO,,5,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/21,17:10:58,rep1sca01,osi_alarm_check[2750]:,rep1sca01,,,OSI_SYSTEM,,,,,,AUTO-ACK:RTN,,,,01/16/21,17:10:58,,,01082B24,TRUJILL,NOR,138,,,,,,,,,,,,,,,,,,,D6_CORTA,,,UAD,FLL,COM,BAHIA,,,,,CAMBIO,DE,ESTADO,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVO,,,,,,,,,3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/21,17:10:58,rep1sca01,osi_alarm_check[2750]:,rep1sca01,,,OSI_SYSTEM,,,,,,AUTO-ACK:RTN,,,,01/16/21,17:10:58,,,22304112,STATUS_IN-ESP,,,,,,,,,,,,,,,,,,,,,STATUS_IN-4244,,,,,,,,,,,,,,,,,,,CAMBIO,DE,ESTADO,,,,,,,,,,,,,,,,,,,,,,,,,,INDETERMINADO,,6,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/21,17:10:58,rep1sca01,osi_alarm_check[2750]:,rep1sca01,,,OSI_SYSTEM,,,,,,AUTO-ACK:RTN,,,,01/16/21,17:10:58,,,22299132,STATUS_LINEAS,,,,,,,,,,,,,,,,,,,,,L-2291_STATUS,,,,,,,,,,,,,,,,,,,,CAMBIO,DE,ESTADO,,,,,,,,,,,,,,,,,,,,,,,,,,OPEN-ENDED,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/21,17:10:58,rep1sca01,osi_alarm_check[2750]:,rep1sca01,,,OSI_SYSTEM,,,,,,AUTO-ACK:RTN,,,,01/16/21,17:10:58,,,22304119,STATUS_IN-ESP,,,,,,,,,,,,,,,,,,,,,STATUS_IN-4258,,,,,,,,,,,,,,,,,,,CAMBIO,DE,ESTADO,,,,,,,,,,,,,,,,,,,,,,,,,,INDETERMINADO,,6,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/21,17:10:58,rep1sca01,osi_alarm_check[2750]:,rep1sca01,,,OSI_SYSTEM,,,,,,AUTO-ACK:RTN,,,,01/16/21,17:10:58,,,02082051,TRUJILL,NOR,138,,,,,,,,,,,,,,,,,,,D3_CORTA,IN-4044,,,,,,,,,,,,,,,,,CAMBIO,DE,ESTADO,,,,,,,,,,,,,,,,,,,,,,,,,,INDETERMINADO,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/21,17:10:58,rep1sca01,osi_alarm_check[2750]:,rep1sca01,,,OSI_SYSTEM,,,,,,AUTO-ACK:RTN,,,,01/16/21,17:10:58,,,02082145,TRUJILL,NOR,138,,,,,,,,,,,,,,,,,,,D7_CORTB,IN-4258,,,,,,,,,,,,,,,,,CAMBIO,DE,ESTADO,,,,,,,,,,,,,,,,,,,,,,,,,,INDETERMINADO,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/21,17:10:58,rep1sca01,osi_alarm_check[2750]:,rep1sca01,,,OSI_SYSTEM,,,,,,AUTO-ACK:RTN,,,,01/16/21,17:10:58,,,01082A42,TRUJILL,NOR,138,,,,,,,,,,,,,,,,,,,L-1115,P2,FLL,COM,RELE,,,,,,,,,,,CAMBIO,DE,ESTADO,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVO,,,,,,,,,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/21,17:10:58,rep1sca01,osi_alarm_check[2750]:,rep1sca01,,,OSI_SYSTEM,,,,,,AUTO-ACK:RTN,,,,01/16/21,17:10:58,,,02082116,TRUJILL,NOR,138,,,,,,,,,,,,,,,,,,,D6_CORTA,,SE-4545,,,,,,,,,,,,,,,,CAMBIO,DE,ESTADO,,,,,,,,,,,,,,,,,,,,,,,,,,INDETERMINADO,,5,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/21,17:10:58,rep1sca01,scada_alarm[2783]:,rep1sca01,,,OSI_SYSTEM,,,,,,AUTO-ACK:CLASS,,01/16/21,17:10:58,,,01082249,TRUJILL,NOR,138,,,,,,,,,,,,,,,,,,,L-1119,P1,FLL,COM,RELE,,,,,,,,,,,RETORNO,A,NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,INACTIVO,,,,,,,3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/21,17:10:58,rep1sca01,scada_alarm[2783]:,rep1sca01,,,OSI_SYSTEM,,,,,,AUTO-ACK:CLASS,,01/16/21,17:10:58,,,01082752,TRUJILL,NOR,138,,,,,,,,,,,,,,,,,,,L-1136,P1,FLL,COM,RELE,,,,,,,,,,,RETORNO,A,NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,INACTIVO,,,,,,,3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/21,17:10:58,rep1sca01,scada_alarm[2783]:,rep1sca01,,,OSI_SYSTEM,,,,,,AUTO-ACK:CLASS,,01/16/21,17:10:58,,,01082A21,TRUJILL,NOR,138,,,,,,,,,,,,,,,,,,,L-1115,P1,FLL,COM,RELE,,,,,,,,,,,RETORNO,A,NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,INACTIVO,,,,,,,3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/21,17:10:58,rep1sca01,scada_alarm[2783]:,rep1sca01,,,OSI_SYSTEM,,,,,,AUTO-ACK:CLASS,,01/16/21,17:10:58,,,01082N17,TRUJILL,NOR,220,,,,,,,,,,,,,,,,,,,L-2291,P1,FLL,COM,RELE,,,,,,,,,,,RETORNO,A,NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,INACTIVO,,,,,,,3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/21,17:10:58,rep1sca01,scada_alarm[2783]:,rep1sca01,,,OSI_SYSTEM,,,,,,AUTO-ACK:CLASS,,01/16/21,17:10:58,,,01082N78,TRUJILL,NOR,220,,,,,,,,,,,,,,,,,,,L-2291,P2,FLL,COM,RELE,,,,,,,,,,,RETORNO,A,NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,INACTIVO,,,,,,,3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/21,17:10:58,rep1sca01,scada_alarm[2783]:,rep1sca01,,,OSI_SYSTEM,,,,,,AUTO-ACK:CLASS,,01/16/21,17:10:58,,,03082001,TRUJILL,NOR,220,,,,,,,,,,,,,,,,,,,BARRA_A,TENSION,V-ST,,,,,,,,,,,,,RETORNO,A,NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.3,,,,,,,4,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/21,17:10:58,rep1sca01,scada_alarm[2783]:,rep1sca01,,,OSI_SYSTEM,,,,,,AUTO-ACK:CLASS,,01/16/21,17:10:58,,,03082003,TRUJILL,NOR,220,,,,,,,,,,,,,,,,,,,BARRA_B,TENSION,V-ST,,,,,,,,,,,,,RETORNO,A,NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.4,,,,,,,4,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/21,17:10:58,rep1sca01,osi_alarm_check[2750]:,rep1sca01,,,OSI_SYSTEM,,,,,,AUTO-ACK:RTN,,,,01/16/21,17:10:58,,,01082C70,TRUJILL,NOR,138,,,,,,,,,,,,,,,,,,,L-1117,,P1,FLL,COM,RELE,,,,,,,,,,CAMBIO,DE,ESTADO,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVO,,,,,,,,,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/21,17:10:58,rep1sca01,osi_alarm_check[2750]:,rep1sca01,,,OSI_SYSTEM,,,,,,AUTO-ACK:RTN,,,,01/16/21,17:10:58,,,02082029,TRUJILL,NOR,138,,,,,,,,,,,,,,,,,,,D2_CORTA,52,MANDO,LOC/REM,,,,,,,,CAMBIO,DE,ESTADO,,,,,,,,,,,,,,,,,,,,,,,,,,INDETERMINADO,,6,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/21,17:10:58,rep1sca01,osi_alarm_check[2750]:,rep1sca01,,,OSI_SYSTEM,,,,,,AUTO-ACK:RTN,,,,01/16/21,17:10:58,,,02082031,TRUJILL,NOR,138,,,,,,,,,,,,,,,,,,,D2_CORTA,89,SE-4119,LOC/REM,,,,,,CAMBIO,DE,ESTADO,,,,,,,,,,,,,,,,,,,,,,,,,,INDETERMINADO,,6,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/21,17:10:58,rep1sca01,osi_alarm_check[2750]:,rep1sca01,,,OSI_SYSTEM,,,,,,AUTO-ACK:RTN,,,,01/16/21,17:10:58,,,02082033,TRUJILL,NOR,138,,,,,,,,,,,,,,,,,,,D2_CORTA,89,SE-4123,LOC/REM,,,,,,CAMBIO,DE,ESTADO,,,,,,,,,,,,,,,,,,,,,,,,,,INDETERMINADO,,6,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/21,17:10:58,rep1sca01,osi_alarm_check[2750]:,rep1sca01,,,OSI_SYSTEM,,,,,,AUTO-ACK:RTN,,,,01/16/21,17:10:58,,,02082146,TRUJILL,NOR,138,,,,,,,,,,,,,,,,,,,D7_CORTB,52,MANDO,LOC/REM,,,,,,,,CAMBIO,DE,ESTADO,,,,,,,,,,,,,,,,,,,,,,,,,,INDETERMINADO,,6,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/21,17:10:58,rep1sca01,osi_alarm_check[2750]:,rep1sca01,,,OSI_SYSTEM,,,,,,AUTO-ACK:RTN,,,,01/16/21,17:10:58,,,01082B27,TRUJILL,NOR,138,,,,,,,,,,,,,,,,,,,D6_CORTA,,UAD,BAHIA,LOCAL,,,,,,,,CAMBIO,DE,ESTADO,,,,,,,,,,,,,,,,,,,,,,,,,,LOCAL,,,,,,,,,,6,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/21,17:10:58,rep1sca01,osi_alarm_check[2750]:,rep1sca01,,,OSI_SYSTEM,,,,,,AUTO-ACK:RTN,,,,01/16/21,17:10:58,,,02082114,TRUJILL,NOR,138,,,,,,,,,,,,,,,,,,,D6_CORTA,,SE-4543,,,,,,,,,,,,,,,,CAMBIO,DE,ESTADO,,,,,,,,,,,,,,,,,,,,,,,,,,INDETERMINADO,,5,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/21,17:10:58,rep1sca01,osi_alarm_check[2750]:,rep1sca01,,,OSI_SYSTEM,,,,,,AUTO-ACK:RTN,,,,01/16/21,17:10:58,,,02082052,TRUJILL,NOR,138,,,,,,,,,,,,,,,,,,,D3_CORTA,52,MANDO,LOC/REM,,,,,,,,CAMBIO,DE,ESTADO,,,,,,,,,,,,,,,,,,,,,,,,,,INDETERMINADO,,6,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/21,17:10:58,rep1sca01,osi_alarm_check[2750]:,rep1sca01,,,OSI_SYSTEM,,,,,,AUTO-ACK:RTN,,,,01/16/21,17:10:58,,,22304102,STATUS_IN-ESP,,,,,,,,,,,,,,,,,,,,,STATUS_IN-4042,,,,,,,,,,,,,,,,,,,CAMBIO,DE,ESTADO,,,,,,,,,,,,,,,,,,,,,,,,,,INDETERMINADO,,6,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/21,17:10:58,rep1sca01,osi_alarm_check[2750]:,rep1sca01,,,OSI_SYSTEM,,,,,,AUTO-ACK:RTN,,,,01/16/21,17:10:58,,,22304118,STATUS_IN-ESP,,,,,,,,,,,,,,,,,,,,,STATUS_IN-4256,,,,,,,,,,,,,,,,,,,CAMBIO,DE,ESTADO,,,,,,,,,,,,,,,,,,,,,,,,,,INDETERMINADO,,6,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/21,17:10:58,rep1sca01,osi_alarm_check[2750]:,rep1sca01,,,OSI_SYSTEM,,,,,,AUTO-ACK:RTN,,,,01/16/21,17:10:58,,,02082120,TRUJILL,NOR,138,,,,,,,,,,,,,,,,,,,L-1115,ST-4482,,,,,,,,,,,,,,,,,,,CAMBIO,DE,ESTADO,,,,,,,,,,,,,,,,,,,,,,,,,,INDETERMINADO,,5,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/21,17:10:58,rep1sca01,osi_alarm_check[2750]:,rep1sca01,,,OSI_SYSTEM,,,,,,AUTO-ACK:RTN,,,,01/16/21,17:10:58,,,02082118,TRUJILL,NOR,138,,,,,,,,,,,,,,,,,,,L-1115,SL-4541,,,,,,,,,,,,,,,,,,,CAMBIO,DE,ESTADO,,,,,,,,,,,,,,,,,,,,,,,,,,INDETERMINADO,,5,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/21,17:10:58,rep1sca01,osi_alarm_check[2750]:,rep1sca01,,,OSI_SYSTEM,,,,,,AUTO-ACK:RTN,,,,01/16/21,17:10:58,,,01082A81,TRUJILL,NOR,138,,,,,,,,,,,,,,,,,,,L-1139,P1,FLL,COM,RELE,,,,,,,,,,,CAMBIO,DE,ESTADO,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVO,,,,,,,,,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/21,17:10:58,rep1sca01,osi_alarm_check[2750]:,rep1sca01,,,OSI_SYSTEM,,,,,,AUTO-ACK:RTN,,,,01/16/21,17:10:58,,,01082C90,TRUJILL,NOR,138,,,,,,,,,,,,,,,,,,,L-1117,,P2,FLL,COM,RELE,,,,,,,,,,CAMBIO,DE,ESTADO,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVO,,,,,,,,,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/21,17:10:58,rep1sca01,osi_alarm_check[2750]:,rep1sca01,,,OSI_SYSTEM,,,,,,AUTO-ACK:RTN,,,,01/16/21,17:10:58,,,22304103,STATUS_IN-ESP,,,,,,,,,,,,,,,,,,,,,STATUS_IN-4044,,,,,,,,,,,,,,,,,,,CAMBIO,DE,ESTADO,,,,,,,,,,,,,,,,,,,,,,,,,,INDETERMINADO,,6,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/21,17:10:58,rep1sca01,osi_alarm_check[2750]:,rep1sca01,,,OSI_SYSTEM,,,,,,AUTO-ACK:RTN,,,,01/16/21,17:10:58,,,01082294,TRUJILL,NOR,138,,,,,,,,,,,,,,,,,,,D2_CORTA,UAD,BAHIA,LOC,,,,,,,,,,,CAMBIO,DE,ESTADO,,,,,,,,,,,,,,,,,,,,,,,,,,LOCAL,,,,,,,,,,6
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
